bn,pk,bh,val
16713393,0x94aa4e,0x80ece0,8616296838038877
16713386,0x94aa4e,0x7800b7,24087458685388506
16713388,0x94aa4e,0x581381,13969427826177122
16713393,0x94aa4e,0xc84151,30841935430915109
16713390,0x94aa4e,0x86a7af,18233153842867854
16713390,0x94aa4e,0x2399bb,18721975528488209
16713390,0x94aa4e,0x4aad13,19530245402726417
16713390,0x94aa4e,0x699aa9,20285348711188417
16713390,0x94aa4e,0x59bbbd,21383431890496742
16713390,0x94aa4e,0x063584,19643264807252417
16713388,0x94aa4e,0x733a63,156982652634560227
16713388,0x94aa4e,0xaf15d9,155920845946996708
16713393,0x94aa4e,0x2a4aee,29940036449470965
16713393,0x94aa4e,0x680125,29984165595881155
16713388,0x94aa4e,0x89fcec,155985945909047800
16713392,0x94aa4e,0x730555,13205055456838036
16713393,0x94aa4e,0x887156,31385782475069010
16713388,0x94aa4e,0xfeaca9,157296750238730283
16713393,0x94aa4e,0xa59802,31108026430915109
16713404,0x94aa4e,0x1f1fce,14071039177519259
16713392,0x94aa4e,0x8df6f0,13516519543018062
16713392,0x94aa4e,0xf682d0,13763012703018062
16713388,0x94aa4e,0x9b6138,157887836909156283
16713392,0x94aa4e,0xa9cb53,14182727780157088
16713392,0x94aa4e,0x6127a7,14688191780157088
16713388,0x94aa4e,0x7bdb2d,158225595409156283
16713404,0x94aa4e,0xbddcc3,13821499565341259
16713388,0x94aa4e,0x5dbba1,158714051717719283
16713408,0x94aa4e,0xa0c67a,32174613204022063
16713404,0x94aa4e,0x4ca897,13045110931279068
16713404,0x94aa4e,0x2d7d86,14360376677519259
16713405,0x94aa4e,0x1485ea,22422430693446224
16713405,0x94aa4e,0xd984d6,18724421121010607
16713405,0x94aa4e,0x1e7fbd,25081231726756072
16713405,0x94aa4e,0x6454d6,26629069554160587
16713405,0x94aa4e,0xb7f009,22252540929095224
16713405,0x94aa4e,0x011ea5,26132974476505587
16713405,0x94aa4e,0xe546ec,25484793112154587
16713406,0x94aa4e,0x42d231,16792913003556370
16713408,0x94aa4e,0xc491e3,29925726719093529
16713408,0x94aa4e,0x3fd75d,32851477219103887
16713404,0x94aa4e,0x497850,15052056897519259
16713410,0x94aa4e,0x197f4c,46785583713454834
16713410,0x94aa4e,0x9626d4,43306866002673004
16713411,0x94aa4e,0x4011e0,12332849403644460
16713406,0x94aa4e,0xa00aab,20032519608358681
16713406,0x94aa4e,0x2c3e38,25448749342277605
16713406,0x94aa4e,0xac810c,36874423590514908
16713406,0x94aa4e,0xfc6ca5,37783986249679260
16713410,0x94aa4e,0x5ea67d,46478558413454834
16713411,0x94aa4e,0xc8508c,12698935780039260
16713410,0x94aa4e,0x201815,45740128693973834
16713411,0x94aa4e,0xa0b9ca,12915111280039260
16713410,0x94aa4e,0x64ec42,47354830897558059
16713411,0x94aa4e,0xd3a2b8,34813112467624211
16713417,0x94aa4e,0x73945e,10527656123543105
16713417,0x94aa4e,0x205e8b,10819085423543105
16713410,0x94aa4e,0x6becfd,47409705397558059
16713411,0x94aa4e,0xedad81,13135988298547925
16713418,0x94aa4e,0x8ebb9a,12101583731613593
16713417,0x94aa4e,0xb5f608,11033885583543105
16713417,0x94aa4e,0xeda443,13150305663543105
16713418,0x94aa4e,0x1c8c59,10906308663028013
16713417,0x94aa4e,0x361157,13759425278839105
16713417,0x94aa4e,0x86ebda,14600401268100777
16713417,0x94aa4e,0xcae2aa,15676652838014377
16713421,0x94aa4e,0x0a9c10,12416115049446923
16713415,0x94aa4e,0xad34d2,49971020538908576
16713415,0x94aa4e,0x2a6f63,14296505454388596
16713418,0x94aa4e,0x7cde78,11681936303806593
16713418,0x94aa4e,0xb7fe4c,11139159994349775
16713421,0x94aa4e,0xdbbf1c,13154256444039113
16713418,0x94aa4e,0xdeeb6f,12292893731613593
16713421,0x94aa4e,0xa92b9f,13306235944039113
16713421,0x94aa4e,0x00d316,14758343024061251
16713421,0x94aa4e,0x7dff5f,13870285698790095
16713421,0x94aa4e,0xa1a408,16161820839365625
16713415,0x94aa4e,0xd47307,48625312352855240
16713415,0x94aa4e,0x75fb3a,48884776406179036
16713418,0x94aa4e,0x7ef890,12697661614578458
16713415,0x94aa4e,0xf94824,49218688847350996
16713418,0x94aa4e,0xacc877,12325706231613593
16713420,0x94aa4e,0x06abbe,11764788106594283
16713427,0x94aa4e,0x56f241,15329851873901607
16713423,0x94aa4e,0xbee5e7,11698319155769937
16713423,0x94aa4e,0x75fc98,39528188424221954
16713423,0x94aa4e,0xd1b63c,40207991504064777
16713423,0x94aa4e,0xef51a2,41202746263427352
16713423,0x94aa4e,0x1e3637,41167918555234410
16713423,0x94aa4e,0x22a8da,41330022263427352
16713423,0x94aa4e,0x89a56e,40962770555234410
16713420,0x94aa4e,0xa414bf,11815962706705719
16713427,0x94aa4e,0x6f1ac8,29731343507645768
16713427,0x94aa4e,0xb5778f,30734166079102365
16713420,0x94aa4e,0xbe1679,11956874126705719
16713423,0x94aa4e,0xba0302,42183274746676394
16713420,0x94aa4e,0xbb25d7,13472068695464087
16713427,0x94aa4e,0xf8ea0e,29859846775330365
16713420,0x94aa4e,0xa044ff,13562034595796151
16713431,0x94aa4e,0x61665e,16122987311166033
16713427,0x94aa4e,0x07a2d4,32939660468719189
16713432,0x94aa4e,0xe4f065,16301964972724932
16713429,0x94aa4e,0xfe55c4,35330921757935143
16713429,0x94aa4e,0xfb4439,35140960253679149
16713429,0x94aa4e,0x33fcd3,36945635359112733
16713431,0x94aa4e,0x694e29,17180127119015116
16713429,0x94aa4e,0xdc6a0a,37211159217817373
16713429,0x94aa4e,0x2c0ad4,38455509290594631
16713429,0x94aa4e,0x297bec,37848787399508325
16713429,0x94aa4e,0xf0f827,38390443290594631
16713432,0x94aa4e,0x889351,13763890228254400
16713431,0x94aa4e,0x301478,19089055755561115
16713432,0x94aa4e,0xa3c3d5,16138637630879104
16713434,0x94aa4e,0xdc6bfe,20523679293199056
16713431,0x94aa4e,0x5fe63f,18560426255561115
16713431,0x94aa4e,0x277556,17515809119015116
16713434,0x94aa4e,0x90a4ad,20288235494539024
16713432,0x94aa4e,0x2cecb5,17368716838488986
16713432,0x94aa4e,0x1b707e,16603644470769986
16713432,0x94aa4e,0x7dbc2f,17134699041935986
16713431,0x94aa4e,0x5ee583,19716207844778272
16713431,0x94aa4e,0x692a3a,19626616544750334
16713432,0x94aa4e,0x7660a5,17641422910488986
16713438,0x94aa4e,0x22f7ab,28791486545706878
16713432,0x94aa4e,0x748e50,18277637268878470
16713432,0x94aa4e,0x748e50,18277637268878470
16713441,0x94aa4e,0x22358f,22128541298264557
16713434,0x94aa4e,0x5f2471,21083558332831391
16713434,0x94aa4e,0x95e019,21707981286810916
16713434,0x94aa4e,0x782b57,23828494477068432
16713434,0x94aa4e,0x9cbbd2,23627624266580560
16713434,0x94aa4e,0x921b28,22147672006810916
16713452,0x94aa4e,0x4ac695,34400998671949474
16713438,0x94aa4e,0x2d095c,27413846704184283
16713438,0x94aa4e,0x811d48,16897565712577887
16713452,0x94aa4e,0x465f33,33685861203285250
16713452,0x94aa4e,0xa3ff54,18109202125669192
16713441,0x94aa4e,0x01ce49,23395881194205966
16713438,0x94aa4e,0x1e2f59,26885069622292283
16713441,0x94aa4e,0x80a46f,23523760194205966
16713438,0x94aa4e,0x9179d4,29545543045706878
16713441,0x94aa4e,0x9f66de,22456407575111557
16713452,0x94aa4e,0xe1dec3,42829023595539845
16713452,0x94aa4e,0xfdd739,34789769071949474
16713438,0x94aa4e,0xeacb47,33260493790378071
16713457,0x94aa4e,0x4b8791,12298505626839366
16713438,0x94aa4e,0xa65075,28169544714664417
16713441,0x94aa4e,0x3e1c10,23940329694205966
16713441,0x94aa4e,0x434ba0,23971829694205966
16713461,0x94aa4e,0xe119d7,12492566192441277
16713441,0x94aa4e,0xc39ad4,26941053799468631
16713443,0x94aa4e,0x289124,11285275992581907
16713443,0x94aa4e,0x217def,18401114931810036
16713457,0x94aa4e,0xc17e41,11830407490016739
16713457,0x94aa4e,0x1bd72d,12411601626839366
16713457,0x94aa4e,0xa13c22,14936981613209119
16713457,0x94aa4e,0xb0f7d4,14176163526839366
16713457,0x94aa4e,0xdce5cc,17521913506066751
16713457,0x94aa4e,0xcc576b,17768538570145751
16713461,0x94aa4e,0xf07fff,52249373842827786
16713443,0x94aa4e,0xc8c3f0,18901311906148036
16713461,0x94aa4e,0x7bc296,52714739954830786
16713463,0x94aa4e,0x8c091b,29817066198457439
16713463,0x94aa4e,0xc959aa,37134134875886547
16713461,0x94aa4e,0xd3931d,54792893566833786
16713461,0x94aa4e,0x47b6e7,54578019954830786
16713443,0x94aa4e,0xe0592d,19279906316135181
16713461,0x94aa4e,0xa81152,55900786283581188
16713443,0x94aa4e,0x3aeab4,19335203816135181
16713443,0x94aa4e,0x59823d,20260890816135181
16713468,0x94aa4e,0xd2ebeb,203809546936101340
16713463,0x94aa4e,0x432275,35558454445347527
16713463,0x94aa4e,0xa7753f,30333245621899585
16713463,0x94aa4e,0xd992a2,38179747493298648
16713463,0x94aa4e,0xa799c6,38082037493298648
16713461,0x94aa4e,0x0329e9,55802986661733176
16713470,0x94aa4e,0x666a26,28329196374619097
16713463,0x94aa4e,0x120ab9,38984737276617068
16713470,0x94aa4e,0xf223d3,26292555204888761
16713470,0x94aa4e,0x2bdf21,26450348488677041
16713465,0x94aa4e,0x6551e4,14658637527759756
16713465,0x94aa4e,0x62ab01,21189420528758694
16713468,0x94aa4e,0xa3e465,38833825082156255
16713470,0x94aa4e,0xbec649,25375193118541897
16713468,0x94aa4e,0xac3198,203916941436101340
16713465,0x94aa4e,0xad1b01,25634280658639149
16713465,0x94aa4e,0x1b37aa,26006858325311167
16713470,0x94aa4e,0x8f47f8,27915460734679993
16713470,0x94aa4e,0x27640c,28023096734679993
16713465,0x94aa4e,0xd4ec94,28789736848447404
16713470,0x94aa4e,0x0cf79a,25810957448349561
16713474,0x94aa4e,0x61f9fc,20568480790077378
16713468,0x94aa4e,0xb2084d,204769640222269489
16713470,0x94aa4e,0xa868f1,26330396249370361
16713468,0x94aa4e,0x59d52e,205071084222269489
16713474,0x94aa4e,0xf91254,20628467705420070
16713474,0x94aa4e,0x143e7c,21302888542656406
16713470,0x94aa4e,0xe88e9a,28749412651761097
16713470,0x94aa4e,0x04c01e,29242256128903097
16713470,0x94aa4e,0x2fefc6,28514717451761097
16713473,0x94aa4e,0x6f2042,42298884846684051
16713474,0x94aa4e,0x6f28af,20785596697085406
16713473,0x94aa4e,0x1ebc92,38508471649832299
16713474,0x94aa4e,0x732b31,20360068324977614
16713481,0x94aa4e,0x35e54f,17974469697205280
16713481,0x94aa4e,0xfc3675,21634329467734661
16713481,0x94aa4e,0x576d58,22604439322909489
16713473,0x94aa4e,0xdfc70f,41003276424600181
16713473,0x94aa4e,0xf3e906,41625466029969181
16713481,0x94aa4e,0x1cef38,23426876829672004
16713481,0x94aa4e,0x4aa348,24561303117446497
16713479,0x94aa4e,0x11ca71,12477720665189882
16713479,0x94aa4e,0x1c38d4,12977900538995882
16713479,0x94aa4e,0x951761,18594386190187624
16713473,0x94aa4e,0xc33904,41951118846684051
16713473,0x94aa4e,0x4f5276,49611217794879284
16713479,0x94aa4e,0x7dae8e,20345673297627173
16713479,0x94aa4e,0xbe27fc,23568339723150285
16713481,0x94aa4e,0xe3ec3a,25474127128944517
16713481,0x94aa4e,0xb35d04,25040952520210507
16713473,0x94aa4e,0x5689cb,43063933308879284
16713479,0x94aa4e,0xa0eaaf,23747162723150285
16713496,0x94aa4e,0x250083,8389220731889576
16713496,0x94aa4e,0x2fcd17,18698469776261290
16713493,0x94aa4e,0xbb8b19,16775420378112277
16713493,0x94aa4e,0xa3b5d7,16929801878112277
16713493,0x94aa4e,0xab8a75,17524337885866672
16713493,0x94aa4e,0x6d60b7,17726651460207601
16713493,0x94aa4e,0x5261c7,17590734613015468
16713495,0x94aa4e,0x2d9576,91399488001786482
16713487,0x94aa4e,0x31d4fb,17008555469785655
16713487,0x94aa4e,0x8c7c15,19057180446797155
16713487,0x94aa4e,0xa39833,18655552995547155
16713496,0x94aa4e,0xf1ede4,18004848576261290
16713496,0x94aa4e,0x582dde,18302256576261290
16713487,0x94aa4e,0xa2cd36,24461050955140803
16713487,0x94aa4e,0x7aa562,23463077170838803
16713487,0x94aa4e,0x2594c0,25739861673917643
16713496,0x94aa4e,0xf30416,18745741276261290
16713487,0x94aa4e,0xced733,19731039211147019
16713496,0x94aa4e,0x999b7a,19602128848628494
16713487,0x94aa4e,0xfadb55,28569485639374433
16713495,0x94aa4e,0x901426,91102593001786482
16713495,0x94aa4e,0xbf46cc,18687931538841092
16713495,0x94aa4e,0x5cac38,91863476266186621
16713496,0x94aa4e,0xa80d46,19865355425571701
16713495,0x94aa4e,0x6a779f,92992421066186621
16713495,0x94aa4e,0x67c625,93122226576346621
16713496,0x94aa4e,0x2c3a1b,20306346778193370
16713505,0x94aa4e,0x1bc4b3,13839357422374193
16713500,0x94aa4e,0x9bcc55,10411222145938302
16713500,0x94aa4e,0x4666d9,16789839620515252
16713500,0x94aa4e,0xa03490,16893072758500302
16713491,0x94aa4e,0xa5484b,31115229185881383
16713491,0x94aa4e,0xa7dbb1,19726863568448189
16713491,0x94aa4e,0x97598e,32381275848038863
16713491,0x94aa4e,0xd832a4,33580885433197863
16713491,0x94aa4e,0x44cfe0,36315847433197863
16713505,0x94aa4e,0x095b26,17145065816331442
16713500,0x94aa4e,0xa03490,16893072758500302
16713505,0x94aa4e,0x7d4e0f,14755366418901146
16713505,0x94aa4e,0x1749d8,17336749600940302
16713500,0x94aa4e,0xe8ac5e,17162593237659840
16713500,0x94aa4e,0x37343f,19632295308415682
16713505,0x94aa4e,0xfab0e4,19077967938106994
16713501,0x94aa4e,0x7371eb,14251374001376240
16713501,0x94aa4e,0x6bddb6,18070087554948143
16713501,0x94aa4e,0x3ad31b,21235323237807312
16713501,0x94aa4e,0x7ef6b0,22206427242018662
16713505,0x94aa4e,0x0d1298,19370000919530279
16713501,0x94aa4e,0xa06774,22620835257027169
16713501,0x94aa4e,0x8dbe81,31393251903331921
16713512,0x94aa4e,0x123dab,28002961944750341
16713501,0x94aa4e,0x68f297,22714135568434169
16713524,0x94aa4e,0xe51616,15099019428892443
16713507,0x94aa4e,0x51732b,71403307345144483
16713507,0x94aa4e,0xc2ac2c,22579927802731955
16713507,0x94aa4e,0xfcf54f,70494277625493653
16713507,0x94aa4e,0xbcbae5,74312491114933443
16713512,0x94aa4e,0xbfb839,21591668551358685
16713512,0x94aa4e,0x2b0ae2,21052122191013294
16713507,0x94aa4e,0xb0861d,72880715549904198
16713524,0x94aa4e,0xf97d59,32650697954505997
16713524,0x94aa4e,0x453f13,32886102973810551
16713512,0x94aa4e,0x651ade,27627156044750341
16713510,0x94aa4e,0x49a7ad,35927573834040991
16713512,0x94aa4e,0x66505e,27643496944750341
16713524,0x94aa4e,0xa5d457,85682136138499559
16713524,0x94aa4e,0xe74ca9,85750508638499559
16713528,0x94aa4e,0xfd2961,35791054432590815
16713512,0x94aa4e,0x7d5f82,28013461944750341
16713528,0x94aa4e,0x3099a2,34678317255265103
16713510,0x94aa4e,0x3dd8f5,35838491834040991
16713512,0x94aa4e,0x3dc23b,28242757444750341
16713514,0x94aa4e,0x0f09c4,10374676140449041
16713514,0x94aa4e,0x5e6a63,15337020584605785
16713510,0x94aa4e,0x7c714f,37590638237514095
16713510,0x94aa4e,0x196347,38292253237514095
16713510,0x94aa4e,0xdbf887,38435422237514095
16713510,0x94aa4e,0x8e688d,38763579787107357
16713510,0x94aa4e,0x1fe513,41250177870160364
16713528,0x94aa4e,0xed7188,21912584671727685
16713528,0x94aa4e,0xdcd132,34073339991905451
16713528,0x94aa4e,0xe6d93b,36248468115790815
16713528,0x94aa4e,0xa70aa0,34903101490082921
16713528,0x94aa4e,0x8fbbc5,35975944787394815
16713531,0x94aa4e,0x132c0a,38172679146881880
16713531,0x94aa4e,0x542e12,48083114560501627
16713531,0x94aa4e,0x56582e,48239857560501627
16713514,0x94aa4e,0x3db08e,17151449884605785
16713514,0x94aa4e,0xbb0875,14741100667990521
16713531,0x94aa4e,0xbca4d2,48670549780706627
16713514,0x94aa4e,0x3db08e,17151449884605785
16713531,0x94aa4e,0xe289ad,48859024780706627
16713531,0x94aa4e,0x1fa71b,48970408380706627
16713535,0x94aa4e,0x982c24,25974551950590723
16713514,0x94aa4e,0x06b154,17487502683159657
16713538,0x94aa4e,0x0f0711,12657626182530189
16713535,0x94aa4e,0xc264e9,41792057671368054
16713535,0x94aa4e,0x6d7bdb,42313896756576054
16713535,0x94aa4e,0x866228,43260979274606029
16713535,0x94aa4e,0xbec4f2,42596901256576054
16713535,0x94aa4e,0xdbf3d9,43145609497909054
16713536,0x94aa4e,0x9bf0ed,13887969520902530
16713532,0x94aa4e,0xa4ec95,15673890981394861
16713532,0x94aa4e,0x17b061,10904865809867808
16713532,0x94aa4e,0x9bf044,14203732963959536
16713538,0x94aa4e,0xecf45e,12712923682530189
16713532,0x94aa4e,0xbec5ee,14405874963959536
16713532,0x94aa4e,0x1e3047,15812036444442145
16713532,0x94aa4e,0x1fe65a,16501040397376604
16713536,0x94aa4e,0x8a7318,14804051310902530
16713538,0x94aa4e,0x2267c7,14459300616368181
16713538,0x94aa4e,0x32f224,14987122200190885
16713536,0x94aa4e,0x7db601,11944771280327970
16713536,0x94aa4e,0x920fae,10744100684970389
16713538,0x94aa4e,0x896717,15485133100190885
16713538,0x94aa4e,0x91402f,15642659244321885
16713536,0x94aa4e,0xff10c1,14729055810902530
16713536,0x94aa4e,0xe33428,14615118020902530
16713541,0x94aa4e,0x40f8ff,38861039191056485
16713539,0x94aa4e,0x7610a0,29439571564532208
16713539,0x94aa4e,0x14bf7e,29624302490226756
16713541,0x94aa4e,0x30478c,47277627809496706
16713541,0x94aa4e,0x0f278c,49052020971128804
16713542,0x94aa4e,0xc54f6f,10206161329877542
16713536,0x94aa4e,0x278da3,15143094202056450
16713543,0x94aa4e,0x815679,35721327862837991
16713543,0x94aa4e,0x9b4716,28886764566286793
16713539,0x94aa4e,0xb9c9ef,12142203300800280
16713539,0x94aa4e,0xb16b02,24597383735386842
16713539,0x94aa4e,0x09a87a,30026603490226756
16713543,0x94aa4e,0x52b85a,24896580766194635
16713543,0x94aa4e,0x689e0b,30866739190101689
16713542,0x94aa4e,0x2d90d1,12098633801593640
16713542,0x94aa4e,0xbb9fa7,12545793301593640
16713553,0x94aa4e,0xebbd74,15088012315110058
16713543,0x94aa4e,0x64d2b7,29089086953515193
16713553,0x94aa4e,0x8e6ac3,15611922615137996
16713542,0x94aa4e,0x105e02,24651031276051400
16713542,0x94aa4e,0xa12b94,12367633801593640
16713542,0x94aa4e,0xf8dcb6,25409384464812542
16713553,0x94aa4e,0x557a75,15896066115137996
16713553,0x94aa4e,0x193086,17400073037403406
16713542,0x94aa4e,0x89cc71,25363205776051400
16713561,0x94aa4e,0x3f336f,20024280617682720
16713561,0x94aa4e,0x325b99,83299163658420524
16713561,0x94aa4e,0xee800f,83500927283818524
16713561,0x94aa4e,0x657ced,87530036774392420
16713561,0x94aa4e,0x113b37,85515721280665522
16713543,0x94aa4e,0xc22ea8,38441782346570423
16713543,0x94aa4e,0xcdb324,26695082566286793
16713567,0x94aa4e,0xcdb738,85695236329186928
16713567,0x94aa4e,0x18d171,85891948329186928
16713553,0x94aa4e,0x2324a0,17376506537403406
16713561,0x94aa4e,0x71e807,86433938774392420
16713553,0x94aa4e,0x0c6c51,21451671771131131
16713558,0x94aa4e,0x606117,12543810239951631
16713564,0x94aa4e,0x103641,10633904924059108
16713564,0x94aa4e,0x4f8941,11243649051741933
16713564,0x94aa4e,0x7abb0e,11394301051741933
16713564,0x94aa4e,0x5b46a3,12677035980712685
16713564,0x94aa4e,0xbc9ee0,13273054093216526
16713564,0x94aa4e,0xdb8f7a,13655819593216526
16713567,0x94aa4e,0x389fbd,87696911529186928
16713567,0x94aa4e,0x37a47c,88025305121650768
16713567,0x94aa4e,0xeee194,88786681674226768
16713567,0x94aa4e,0xf3f428,88155549941650768
16713568,0x94aa4e,0x264e0e,8628951898084985
16713558,0x94aa4e,0x5178f9,10351638969139226
16713558,0x94aa4e,0x0cd7b1,15089097083286818
16713568,0x94aa4e,0xbace6a,9680465447813237
16713568,0x94aa4e,0x3c8e2c,11234710667813237
16713558,0x94aa4e,0xe34d80,15002031089535169
16713558,0x94aa4e,0xda49ce,14576055634429569
16713568,0x94aa4e,0x89a9db,12391636567813237
16713578,0x94aa4e,0x83573a,11741954071167978
16713568,0x94aa4e,0x408aee,12527798567813237
16713570,0x94aa4e,0x744b14,15121165162411721
16713570,0x94aa4e,0x53022a,54746541776457447
16713570,0x94aa4e,0x63c146,54962060025595792
16713570,0x94aa4e,0x4aa5e7,55511278379233660
16713570,0x94aa4e,0xbb99a7,55522337879233660
16713573,0x94aa4e,0xe5ce18,10976344878579194
16713578,0x94aa4e,0x387a7e,9953312199581792
16713578,0x94aa4e,0x398a0a,13647020866978876
16713578,0x94aa4e,0xdcd60c,12019681492971978
16713573,0x94aa4e,0xd83bd4,11276010340988371
16713573,0x94aa4e,0x7d3bb2,16421433708795039
16713579,0x94aa4e,0x98c55a,11103671032692581
16713579,0x94aa4e,0x5270b4,11595528594998818
16713578,0x94aa4e,0x29e325,14419764727367044
16713579,0x94aa4e,0xc2fee2,12255315948589725
16713578,0x94aa4e,0x85b9a1,14918859227367044
16713579,0x94aa4e,0xc8505e,11934417948589725
16713579,0x94aa4e,0x9d60f2,11791661948589725
16713573,0x94aa4e,0xb0924e,20207270546092074
16713573,0x94aa4e,0x19e363,17064432453213174
16713573,0x94aa4e,0xb9122b,20211401446092074
16713573,0x94aa4e,0x9931e5,16836114213938967
16713587,0x94aa4e,0x5caf59,17636629324338516
16713585,0x94aa4e,0xaa4978,17679582594907808
16713585,0x94aa4e,0x6cead8,19571991611829112
16713585,0x94aa4e,0x9116bf,99591126657025094
16713585,0x94aa4e,0xe9906b,93160795205872752
16713585,0x94aa4e,0x6cabd0,259094362640225695
16713585,0x94aa4e,0x49d0ea,239845751142065927
16713585,0x94aa4e,0x676671,259948248140225695
16713585,0x94aa4e,0x385613,240764502356398695
16713579,0x94aa4e,0x776ea7,13019184333580350
16713579,0x94aa4e,0x84365d,13378083423888978
16713579,0x94aa4e,0xb49e4f,13924458466381591
16713587,0x94aa4e,0x4dbcf9,28080131484625772
16713587,0x94aa4e,0xf5f3e2,41739805090829382
16713594,0x94aa4e,0x816202,17848569804919833
16713594,0x94aa4e,0x6dec8d,41676176378872606
16713594,0x94aa4e,0x36223d,41882693612306814
16713587,0x94aa4e,0x9065be,44212899517582145
16713594,0x94aa4e,0x54a457,42160350112306814
16713586,0x94aa4e,0x332763,26395491799761508
16713586,0x94aa4e,0x34c170,87119485150518515
16713587,0x94aa4e,0x2edfb6,48593767705325848
16713587,0x94aa4e,0x77f6a5,46222699468139736
16713586,0x94aa4e,0x0f119a,88085414664172515
16713594,0x94aa4e,0x18b573,42299312894436606
16713592,0x94aa4e,0x680236,81408608242744375
16713594,0x94aa4e,0x8f8690,44488457364034434
16713594,0x94aa4e,0x304c31,44367534089686642
16713594,0x94aa4e,0x62e5f6,42299312120088814
16713599,0x94aa4e,0x745606,16252612876232386
16713586,0x94aa4e,0xce17ca,88492320634911163
16713586,0x94aa4e,0x79ee94,88543724134911163
16713596,0x94aa4e,0x4bac5c,10382248891393434
16713596,0x94aa4e,0xca419b,26388137109459365
16713596,0x94aa4e,0xa437f1,26761418109459365
16713596,0x94aa4e,0xdf0c90,52393128159499656
16713600,0x94aa4e,0xec4428,24932830177962513
16713596,0x94aa4e,0xf83607,72899918299282475
16713596,0x94aa4e,0x3bcd4f,72440714916742659
16713596,0x94aa4e,0x3ffd77,74608863799282475
16713597,0x94aa4e,0xad5112,14212565034485781
16713597,0x94aa4e,0x39f78d,20265458611729553
16713597,0x94aa4e,0x19f5c7,20003257611729553
16713597,0x94aa4e,0xbb7ff9,20377428023224265
16713597,0x94aa4e,0x5d2740,21449319307775375
16713597,0x94aa4e,0x0005ed,21407319307775375
16713597,0x94aa4e,0x5ab0db,21640994307775375
16713597,0x94aa4e,0xb68193,21819646307775375
16713597,0x94aa4e,0x6d5d09,22147030307775375
16713597,0x94aa4e,0x1771c3,22360998307775375
16713610,0x94aa4e,0xe22108,59187763674719662
16713599,0x94aa4e,0x0c9ea2,34676106570477336
16713599,0x94aa4e,0xc0c09e,36416601038682105
16713599,0x94aa4e,0x39a4ad,37140002038682105
16713599,0x94aa4e,0xcfd638,37364368920682105
16713599,0x94aa4e,0xaf9f2e,49289527937782617
16713599,0x94aa4e,0xa5599d,49300027937782617
16713599,0x94aa4e,0x4dc68e,49697038864507617
16713606,0x94aa4e,0x9b5c53,17953630161386010
16713600,0x94aa4e,0x12f7e5,11038857925481823
16713600,0x94aa4e,0xc7cb56,31545177613667191
16713600,0x94aa4e,0xfb66dd,34226223517743878
16713600,0x94aa4e,0x08a2ad,50273453654160403
16713606,0x94aa4e,0xd41c40,14266712968958383
16713600,0x94aa4e,0x970c7d,49964006626048104
16713602,0x94aa4e,0x7beb8e,29127051447559255
16713606,0x94aa4e,0x47e4fd,15189565335007703
16713606,0x94aa4e,0x73a2f3,15839181418233086
16713610,0x94aa4e,0x698beb,58537418541479926
16713610,0x94aa4e,0x7237d2,17117386001371750
16713602,0x94aa4e,0xfd0f79,30112301772220842
16713610,0x94aa4e,0x8c173f,59104301764479926
16713610,0x94aa4e,0x75e0f5,59305370574719662
16713610,0x94aa4e,0x3fe66c,59816045369209926
16713606,0x94aa4e,0x0762a1,15898782418233086
16713607,0x94aa4e,0x293ac8,14732383810551386
16713602,0x94aa4e,0x9ae667,33405919806647382
16713611,0x94aa4e,0x4bf6ea,14530213004547916
16713602,0x94aa4e,0xf15d51,33646787806647382
16713611,0x94aa4e,0x2e2234,11902152284045017
16713602,0x94aa4e,0x3adca2,34091875412145513
16713611,0x94aa4e,0xfea3ff,13545403258548761
16713614,0x94aa4e,0x58cc4f,11107383568748915
16713611,0x94aa4e,0x9fb592,14315547004547916
16713611,0x94aa4e,0x5eeb50,13182003758548761
16713611,0x94aa4e,0xdf9794,12095501394198017
16713616,0x94aa4e,0x639108,15464871691085026
16713616,0x94aa4e,0x2948d0,23131202096224600
16713616,0x94aa4e,0x2c6b85,24223884110006363
16713616,0x94aa4e,0xd58464,24249390610006363
16713616,0x94aa4e,0x02d3dd,25150428785220755
16713616,0x94aa4e,0x28c1a4,24365313909017363
16713607,0x94aa4e,0x5f276f,15590317945173141
16713607,0x94aa4e,0x4f14f9,16405674817033515
16713607,0x94aa4e,0x4dd721,17008068926033515
16713607,0x94aa4e,0xf9d08a,17749985626033515
16713607,0x94aa4e,0x7fbd2d,17784633403904535
16713614,0x94aa4e,0x6b8768,14295379771525201
16713619,0x94aa4e,0x64d0e7,13987846944865652
16713619,0x94aa4e,0x6c20dd,21832128853126534
16713614,0x94aa4e,0x454c70,15227573708137297
16713619,0x94aa4e,0x618aa7,21786521853126534
16713614,0x94aa4e,0xe4c6e7,15752786090712769
16713620,0x94aa4e,0x8b24dc,10720223585515999
16713614,0x94aa4e,0xbe94d5,15949598610712769
16713614,0x94aa4e,0xd4de34,16578951961506673
16713620,0x94aa4e,0xa2bd48,11833975515113747
16713615,0x94aa4e,0x34959f,19217660795066122
16713615,0x94aa4e,0x27cc15,60513167691106420
16713620,0x94aa4e,0x0e1ab8,12348371674281747
16713619,0x94aa4e,0x1eec67,22255378579241794
16713619,0x94aa4e,0x1461ba,23489508860633624
16713619,0x94aa4e,0x847aaf,22710799379241794
16713619,0x94aa4e,0x4cc532,23105305879241794
