slot,ip,header_ua,payload_ua,slot_boundary,header_req,payload_req,block_hash,proposer_pubkey
6287597,170.187.184.230,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 18:39:47.000000,2023-04-23 18:39:47.320851,2023-04-23 18:39:47.683062,0x5daee502fd14b8562009814911cdf184eaf01707d1e54d2a3ac10e986e5417b5,0x88a490b2aded88d7a5760b54f69ec7eb09fd7ab92c802e442ce33e0da7b23733992f914525b3dd5656b4fcea2c9b4c05
6287600,3.253.96.21,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 18:40:23.000000,2023-04-23 18:40:23.507700,2023-04-23 18:40:23.869312,0x056303d058f602252bfcf8729eef2d702ef6ab38531a89553aeb2517563a409f,0x8ed1173f5e6bd71fa88a017def3cb6c6ec4b24079bce593533b40f043d26277311c9c00a8c446ee7ce028c4bd6830b41
6287607,34.243.117.92,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:41:47.000000,2023-04-23 18:41:47.276767,2023-04-23 18:41:47.534776,0xe9e7352931d3a3d9f5eeae979266b187feafc72081c2e15d427bd92082a62960,0xb11aff167d46182a1d7ca98c7241aed653b2b32295c19e6de545e8d2b99dd102e1796eea285925fdbf2d300cb883ac45
6287608,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 18:41:59.000000,2023-04-23 18:41:59.389039,2023-04-23 18:41:59.710653,0x2bc324dd9c0d30d4ba334443e6eafa4c8ef51cb6b941816fdba2125d709c7c61,0x8df33d00aac6a19466cf7d57ba4f94fbb732be88044735863fa029c19a259bfd505289532e6bee50098372c7d37918a2
6287610,47.148.135.3,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:42:23.000000,2023-04-23 18:42:23.387162,2023-04-23 18:42:23.738860,0x9c367f68233fc8490195e6875ec734125e42ccc32fee961a993ed3f70aa29612,0x8d4989094bc7e86291178178bef0f5362e0c043a7aff1eeb392d28a1db14de2e97a7615632cbc804f3a0f83210a59300
6287617,138.197.206.22,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:43:47.000000,2023-04-23 18:43:47.490387,2023-04-23 18:43:47.917928,0x60600d195ddc4feb9a58e035ae2cd3b29290b387356f6e25f51a0a3497be78da,0xaa2e12007e8cf29660d6e4e6b240d08c6fbee4e7804c12ab7df75203ad795e58d6f379bbf0e44dc11b350b1295c59302
6287618,50.21.173.66,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:43:59.000000,2023-04-23 18:43:59.334826,2023-04-23 18:43:59.610513,0x19129dfd3967b2448d8393590a6ff475125e1463d420bcc8e4ed170e349f3853,0xac40fe8735e6bd40795bb5fa29729ed8230ce59db8d4fd746f5080521c6b04c9e338cd1455f4cd1f5ed15f77542dea64
6287619,89.149.218.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 18:44:11.000000,2023-04-23 18:44:11.118957,2023-04-23 18:44:11.355116,0xc587f253fb8146833f6e593c7ece7bf5aa1c3b60437b2e901b94fc1b6e779ac1,0xaa9e3502d10189ac497b10d3c9aa94ae7edc0bb31372c53bfea9193776c324ba8510023cff71ef3dbe46d9aaa6b356f0
6287621,54.238.141.211,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:44:35.000000,2023-04-23 18:44:35.217502,2023-04-23 18:44:36.028406,0xf498d9571967afb01d5775c95ee2d8b96634228dea47a1937dcef7d3e0373176,0x90a3006acb1cc56c137bef7fcef6bbe48651eb4e227b07490df5328d7e0d593a97e93b2abd43dac1bd2cacbf5f819330
6287626,54.169.197.144,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:45:35.000000,2023-04-23 18:45:35.236418,2023-04-23 18:45:36.628377,0x7fb518f468e7fe53342507a81ede2b9a05d1a1ed8ad7e16332241130312c31f2,0x8643d57572c22efd888788d1f53f23156b43dc98cd3de353311451be4135a3f9a5920caf42d923f75aa0a7fa14f741a0
6287628,192.199.215.19,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 18:45:59.000000,2023-04-23 18:45:59.225244,2023-04-23 18:45:59.499631,0x044d90564b5ffd7677548862726d3b0ebeccec2f2f4f37c31bcf275634ac965a,0xb82f045c9e5f81c40bb21da6a22ca2cd77721651b4651239e87ae141de999cd964f8df2cbe9a88326e5250b041ddcce9
6287634,52.19.218.1,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:47:11.000000,2023-04-23 18:47:11.245243,2023-04-23 18:47:12.260501,0x8a4538558f662226db445149918190f92b0455a000d04b57a51bc4b134164166,0xb324f6ac5126660c9e6dcb0859f86867b46836aa44ea1e02d855b9ece0108095527f03429ba1d2f94c36e8b388cab270
6287636,18.144.156.18,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 18:47:35.000000,2023-04-23 18:47:35.206984,2023-04-23 18:47:35.471556,0x29469b59581b6095078671e47814f38a8cc2af951d450e57d1ea3c5528de68a4,0xad092d4d2fcaadbdbcdef7ba23279ef29c49dfe50003adf451c0214d73e552d66bb6d6bf89a14896382919b7b96a59c3
6287641,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 18:48:35.000000,2023-04-23 18:48:35.156005,2023-04-23 18:48:35.440256,0x95fa553638230c276101874331378364886f68202216b90b7e538126e9ae26d8,0x8ec28c53e38983cdf06407661c987ab49fdcc534ff99bb3060c816a03b920ef70e6d47a82cd09426db9c391437924e20
6287643,89.149.218.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 18:48:59.000000,2023-04-23 18:48:59.166462,2023-04-23 18:48:59.478258,0x1788c9d5cdeaf080f0f3ba7e951bef4dd3b74d5bb03d3af936b4943195d0d961,0xb1d887415a5776677fc910aec62f9c8edd12afdd7a16d3ec64d0b2a7755127567e09ed4a7b391adc26b16024f067a8eb
6287647,20.203.252.23,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 18:49:47.000000,2023-04-23 18:49:47.106651,2023-04-23 18:49:47.537776,0x39a9f842b13404f9c3917ea0754ea668b0cd58188f85be25f41896b1a5f9f8b4,0xa606350e441b45705cbb3bab5aee37aa388c52aadf6a0ad797724e1f81a6f9cfbebca79185c9398d5070acbc129874e4
6287648,20.203.252.23,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 18:49:59.000000,2023-04-23 18:50:01.542512,2023-04-23 18:50:02.724909,0x96b2eec421f09c7cb27807d81060a0801965b44db678973fe1bbee6253adba64,0xb42d82ae386458c648dd0be6f4607e077951c198936ebf5ad634f30754fbbd6b9a56d6a609dadb9d50dc7b6a214f35af
6287650,135.181.176.99,mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),2023-04-23 18:50:23.000000,2023-04-23 18:50:23.546182,2023-04-23 18:50:23.986890,0x7aac7c29b6bafa8933750b71ba68811498d72865c6235fab838ce3fc3cfdf263,0x96a16ce8d1867d525c5cd46001a3ffa54a4c7ba6fc642c9261a4b247a9e928dd7ebc5826a581e9366a23676c5723889e
6287652,13.250.7.198,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:50:47.000000,2023-04-23 18:50:47.261688,2023-04-23 18:50:47.771542,0xa8d61347fe3034fe9ee02487d9217270d0e1918d93e07b3f88d488ab9c4b47bb,0xacf8d0b125bf9c228e14db9901a7895cb54e6b9cf11a04b19a4860a65bacd04cb1645f279b234b3156e5f95a9dfae06b
6287653,89.149.218.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 18:50:59.000000,2023-04-23 18:50:59.107587,2023-04-23 18:50:59.336954,0x5ef3cacdcd25c7ba9ddb96e7effbe409e6f5c8fab23142ab95b502c6ed8f582c,0x899abad0c2ad40bfba63bc864e261f06308c86eec7cb94218576ed3e5f071b58f19abfa5e9369c30e85184e4adec5dcd
6287662,65.108.68.229,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 18:52:47.000000,2023-04-23 18:52:47.151646,2023-04-23 18:52:47.561058,0x19aa0eef82edc5a6c4c118c1c7fd9daba2b3a0783dc18b866984f0f91500b783,0xae30ce24eb2a1476ab8825e7d5a26aacb5f47cc00ed36eae6ed10805ca9a724df3495b272fc3b6e54786ef2d3f34180f
6287671,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 18:54:35.000000,2023-04-23 18:54:35.322856,2023-04-23 18:54:35.647295,0xee13d4df7c20b2ef7e3cdc47e5633fc09ed612349346e3c93435d38cd235ac63,0x8cc6f9facf5b841fd1912dd75e5b61916df742cd1af940e586939867d7336b8f64509ed6ec31ecdda02d138da584cce1
6287673,13.212.53.129,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:54:59.000000,2023-04-23 18:54:59.288803,2023-04-23 18:55:00.314383,0xf2ddcc357e594480e096d2b5989f324b25bc6a659e61b6bd2bef5ffa045d5ea1,0x9336039960ef2f249b8f907828d5c456ecd75cb9c2998230a79acc0a553aa516bdcfe77cf11947f86c2665a67a040725
6287674,13.53.115.67,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 18:55:11.000000,2023-04-23 18:55:11.444621,2023-04-23 18:55:11.840530,0x80ddac1d1a87e2c27a3133eaf6db2868f568bba289bc3b52c06fb4d92b2d2c02,0x8e0b88c685b69ec2d0663637a94dcad3a5f4f341ab365a5251677689086ae821d64897a415feb6d02dcb976a24e8c5d8
6287678,161.97.130.170,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 18:55:59.000000,2023-04-23 18:55:59.113820,2023-04-23 18:55:59.562846,0xc30da71d6218981ade39a97b5428819003d9dafcdf8375d404bd19bf69148401,0x8dfb146eb6afe000466a46392a3cf3c8f9d9622ffcbd87c97f6263dffe9b99c1f5b3cd98bd11cc7ff5cb0e74a7c49367
6287690,80.64.208.130,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 18:58:23.000000,2023-04-23 18:58:23.346060,2023-04-23 18:58:23.835153,0x40d00cda4152e56a43c52854db2cd8af55f7cce837ad1ae07693bc4e8a10a6f7,0xb12f8275ff5462f16dc2df493050f25a40c0817199a1c124179ec98ef9ebdec582a5349ad92fe349fc69da2450b2f7c8
6287698,18.181.198.211,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 18:59:59.000000,2023-04-23 18:59:59.164285,2023-04-23 19:00:00.311362,0xb9a8eb9d4e71ffb193980e2b53badc7a9b8e5c56e4d81367db1e219d50f7d277,0x888c1eb0737aeb2cbaae7594a5ccb9e0f0a5650557d25661085a94d24aa671df910f074f15ce04fe460dc90220c9a6cd
6287701,46.165.193.202,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:00:35.000000,2023-04-23 19:00:35.435126,2023-04-23 19:00:35.958633,0x3f2c4cf6845e7275ccc28d1aa20699811eb0f3c821844ca0a8a4bbae035e6e41,0xb637c4427fa815716ef3497a7a41ce3c1f8bf87d411b1012494be8f12f4d52b61121f2a7336913f58a384863a758d25b
6287702,52.18.21.3,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:00:47.000000,2023-04-23 19:00:47.259773,2023-04-23 19:00:48.346094,0x8f58096c53107e27d4f433eff3ae42d22fda305bc412d751cddff2321f4cff40,0x964a0496979af99110c190a192ddfb976b3245e727bee7a299dc0f7b97610263a3b469370a53801034bc3e6ef8a68275
6287709,37.58.60.115,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:02:11.000000,2023-04-23 19:02:11.239600,2023-04-23 19:02:11.730730,0x2aac389d3e426751b927d394da4a71241be52e6228d8cdd3c5f3dba8aec29491,0x8adc1299b7700f174f7ed43b51c9aedf2b70f7172185f0e777b0b727217cf94b118a89790713655b2a0041cea0f9ea16
6287716,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 19:03:35.000000,2023-04-23 19:03:35.157544,2023-04-23 19:03:35.399773,0x2be39c53ef6dc5b9a6bc576554f3ed17d4ae5b99af408ee8dd0e9b851e9ab154,0xb805bd0dff649e55b377f9a45af77636ade40865ff1eb0bea1a96868e82a28403c838acb980cb7fdb853c780c07f5b52
6287718,52.191.229.43,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 19:03:59.000000,2023-04-23 19:03:59.148534,2023-04-23 19:03:59.428208,0xe926312e8fd0ddaf0dee4c18f80e18d1edf748e7a4b9feb3d3615225fe029e85,0xb7f20d5534ee58a650e96aa45ecc6fec1746aecb2c92620f641f430a132bd9ba12a5c8b3e073cd1b2a100f1fa5ca9f94
6287725,47.206.176.63,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-23 19:05:23.000000,2023-04-23 19:05:23.678946,2023-04-23 19:05:23.894124,0x69496ac08b2a3d9b0e77f962dbab3f72463823e2e1315ea227d5befc0dbd8294,0x8ab4f67b6e4d9d778729e71859d54990c1e50b3c14ceeedae1ec301fd12fc25e3e3ec9e6ac2e02cbd2c84249cdc7ff94
6287726,95.179.247.123,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:05:35.000000,2023-04-23 19:05:35.451647,2023-04-23 19:05:35.666826,0x3224b479ee565fa0c3873804757dd7007e7d89a6b5e88a60ff97be0b79eb6b96,0xaf126a69a9415013a4f4871e71a4d08fc70144d60b2e1f2eba38af246d13d113828c3599b4f9c459e2a0752a8bb90d02
6287728,50.172.0.78,mev-boost/v1.5.0 nim-presto/0.0.3 (amd64/linux),mev-boost/v1.5.0 nim-presto/0.0.3 (amd64/linux),2023-04-23 19:05:59.000000,2023-04-23 19:05:59.160812,2023-04-23 19:05:59.709779,0xb59e09b0cc1f39959ffcbd7157b896fce6f0faf08d9ee2121c4ac590059a6b57,0xa0f9840a53770b81bfc3b86d5d10a538c3db01c8f39fbe5c5a3035b8427dd2210a69e53fa1997ea8c91b5931f5945e8f
6287730,34.96.231.153,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:06:23.000000,2023-04-23 19:06:23.290267,2023-04-23 19:06:24.225416,0xb03fbae05701a97a1e48347d94b1a93133699f431c1654c34bd1b0d9690dba2d,0xa6b9564f7a513db5d42568987eb0bb131c9aa53caa0a11af9ef1c0e229decf947f553689a4b4ceac4d7a885e79478b42
6287731,3.253.96.21,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:06:35.000000,2023-04-23 19:06:35.470062,2023-04-23 19:06:35.865473,0x6786615c2acd90dff00647fe50d9d47f04a5b27bcb24a3a420f39f74e19a3f89,0xa49cce53a7f257819d9989bcc8bc841663208ce9deac37a17a19067241a609f57e2a6a17877b5900b9a6ee32e536a9d3
6287733,34.92.19.165,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:06:59.000000,2023-04-23 19:06:59.441940,2023-04-23 19:07:00.780040,0x388973a600361e633f2a8f2da90c57474bd13df7cb2ce07f6a5f1005c0239a27,0xb8f8074ae4eff93b9db3090c9cbb7a18a065ecf36f5fff0581aaeaf6e03f339842e4188ab2178579baf73615b14ed3aa
6287737,13.213.5.105,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:07:47.000000,2023-04-23 19:07:47.274765,2023-04-23 19:07:48.271386,0x98a6de74455d9f3bb65f6e5a36e3741e18930074658393cc3cf09a099fac8b93,0xa87b6d2be3318e86b267ee59135b41bbb4eea4117b84f967d4da0d9b7708cb2adf39619e94d6d9e5b192409a36b6e2a2
6287738,52.191.229.43,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 19:07:59.000000,2023-04-23 19:07:59.151025,2023-04-23 19:07:59.513788,0xc41bb3b6072759ca046edcf6fbb7f4965e5c7d5f2c7b0dfabca193317e7fa09f,0x8572ee07d5fa7aaf3da4ecb80a3af004e93e17760ed5a33eee3e42147fc9ed07131ec93f597eb7788cfe3605e9e4d92b
6287743,3.250.213.12,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:08:59.000000,2023-04-23 19:08:59.155868,2023-04-23 19:08:59.338497,0xed18b14efbffa5de335799e89dd730349b43236d09f6ff631075608e2c82a49f,0x8598d12d7d979394bd62981b09e096c53fbecdd52c4b6b1545282555c343deb32044c4d191b41e53704b0c6a23dd2356
6287745,34.249.7.41,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 19:09:23.000000,2023-04-23 19:09:25.199110,2023-04-23 19:09:25.526606,0x66c966d25c2749e983f3a57b8312cebd290db0235eb247a8cb97868bb2197183,0x90e3a67b75f0e1b31b0a6b17522e30fa6ebe36b1559575dda3f128f047eee655794a419772b743daf93c2b77705f14cd
6287746,35.77.105.87,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:09:35.000000,2023-04-23 19:09:35.245404,2023-04-23 19:09:36.052991,0x01bba5776c8a6c9097215184726aee19c4151d5cc3eaaffa8ba43c334242d7f4,0xb738df1e9df27483466ea40c8d17c023dd44ea92a94a88c6c5ae12aeea5fea2d03ef726511a44f7cae0111ab6510c7d7
6287748,13.229.152.16,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:09:59.000000,2023-04-23 19:09:59.111079,2023-04-23 19:10:00.477851,0xc0b60ccf02283be93640ab6e21668e510772fbd7124949d770f9961466e60a60,0x8f51cbf97f4b90fb0e8d01f64adb38d8eb7f667af95ada5046e5a7a6e8dd4ec109a31f856419a05e64c2a16f2331a767
6287749,82.66.0.22,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 19:10:11.000000,2023-04-23 19:10:11.363964,2023-04-23 19:10:11.849999,0xe33ce49d11ca09005291abf1411ea8dcf5c64ab35c3cb6e7e587885d1a25a5f9,0xb3eba71ef5e8dae947a20775cb0ae134fcdbb9224cfe1a9a5ea548c55a3530881048d0171899f6b32851d9136aceeb01
6287751,3.99.174.194,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:10:35.000000,2023-04-23 19:10:35.265721,2023-04-23 19:10:35.613902,0xcfeae18a896d94bc270f06fbd49fe7b9d0a84c856861fa0b2f293ea2eea84b35,0x8d415101cbdb29cf56af9ce2ad6b64a7a5255dcdb1c9c40d1b1cf6b449fe83e166e17b4134f15315d600e5d6f4e4e009
6287761,24.127.78.254,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:12:35.000000,2023-04-23 19:12:35.219370,2023-04-23 19:12:35.492818,0xf844cfbe2256c5d15fc959696217f162e9fd022c16fe05d2f6bd480e1023c613,0x932b17ae7339b361238895fcfdd55ee1eec0d3766903a1f1dc36a8a7786c699ad50765a09b58edec66110aca81999681
6287762,13.53.115.67,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 19:12:47.000000,2023-04-23 19:12:47.149782,2023-04-23 19:12:47.671138,0xd0e28ac104bdcc7e6819b45f36b1f69b9e9aea1b7638a2b09831e4c9520f68fb,0x8f080b776080679ae22d2f94c04a67396b8cd4a27e5384fca3bb40fb5e1fe1bc605c942ee82e6be9613055b3a8a8c148
6287763,89.149.218.12,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:12:59.000000,2023-04-23 19:12:59.315755,2023-04-23 19:12:59.619338,0xfd3a6e929f1fff1497f5a7c4ed198d4059e1a7d068b2ee972298d3b4567c0a48,0x848787913e6c11abbce60ca9635671d1c4f1145470f50735f0d6325a5011be4673660d6cd4dec03f920dc62c6ef58823
6287764,52.204.254.47,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:13:11.000000,2023-04-23 19:13:11.289973,2023-04-23 19:13:11.628483,0xf94194de6bf5e4ba5fd389c744f3148314b0811c87712844f13c9750191f0934,0xb848ec7f1cbba7f7e4283d4ec2b88346745447c8e1ace6018872de8c767fb9e755ed794da7df7e754d88392fe27163c9
6287768,13.53.115.67,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:13:59.000000,2023-04-23 19:13:59.458490,2023-04-23 19:13:59.875478,0xcaddf60243b4d16a5d8a0f2dfb30b5824203642ba08229d8ff1eb3c1bb89a8e4,0xa0008461e72eb47b61003838d30fefe558a15e8827c2e19eb28360425cd40da8c39afbcddfad7ca22ea28671d91dbfd2
6287770,89.149.218.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-23 19:14:23.000000,2023-04-23 19:14:23.145860,2023-04-23 19:14:23.414950,0x91fb3ac606bb578e955fc284cb37450b9bbf4aead3b28a13fb3ef73a78ba532e,0xb8ea66aa657854cfebcff195e28438d9f9dc5e1e2faf624ed7d3fd7ab6cbb36bee563e98ef8fbd4b6516b27f2c398d5d
6287771,108.35.177.156,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:14:35.000000,2023-04-23 19:14:35.175497,2023-04-23 19:14:35.575836,0xc4409c6f468acf86e11e2989d47228e8be399b97ce411ca8dcb25b35050aefd1,0x920430cf9bed7f14bb0bed211c2ce3c82d99b71d9dc3aaad586dc49225a2c66cf9bb89127778c1d569a6920c1e2fcf62
6287778,35.185.228.189,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 19:15:59.000000,2023-04-23 19:15:59.285384,2023-04-23 19:15:59.615398,0xb01d2b0c8895b51ecb1112382b45e621d4bd780c28f4f16e4d6224df5360d8c6,0x89e86d2f6df0f34cb9a95481ef325665d5a9571525028a03c7c7d7b24b026bdcb97ae57f4b186fb1254f167b1abb60c3
6287783,52.204.254.47,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-23 19:16:59.000000,2023-04-23 19:16:59.285537,2023-04-23 19:16:59.639614,0x9ca42429127b3071a587fdc3cf7efd35841168d0ffa86fdc35c7d97a97a5ebb8,0x95cb41edf220a1941bf8414b4625ae07e39ad74734cb59b3f9f190ed7a185451fa8dea53280eef47458b504772da2c0e
6287788,65.21.230.240,mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),2023-04-23 19:17:59.000000,2023-04-23 19:17:59.771334,2023-04-23 19:18:00.506432,0x5a97e67811875181b14b0c3d855ce56889fbf387b7de1f8839896eee50318b3c,0x8747a6bb3a0a1872270af2f4467ef34dce5cad231cbbdb50801e590efb296b158aefe92f183accaf5fb64b0e83469cec
6287792,34.247.255.189,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:18:47.000000,2023-04-23 19:18:47.162292,2023-04-23 19:18:47.686515,0x84da11129afa8cbab1bbfb948804d62d06f46d5bf296a32d68f825e61897a465,0xa3320824fb4cfedc6f4e8ab54ad074827b8381f2e7e0809d7fdb4bd9e26b0578f71935d7c7c93f174f236f862dc5802a
6287801,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-23 19:20:35.000000,2023-04-23 19:20:35.259634,2023-04-23 19:20:35.501773,0xb19a72c8cf6ba1ac4b7010e0f71940c7945244938f165281b222c8f38af8d5cd,0xb6ad26881ad8317d12abaaefefdb82c9ec6f81db1b8c05ac2a952c168ff6b5b57dca867547a0ece5f013941ccb696cd0
6287803,34.150.44.83,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-23 19:20:59.000000,2023-04-23 19:20:59.270884,2023-04-23 19:21:00.575152,0x755c0b1e9e2b3d204025bafe514db128712e873136410b651a9807cdc81b1599,0xa6c71fbf1dc492acc30930c1331b78ba6f27118d2db80abd494652712adcc95f5bee2c8caee98e410c0e02c6961ae4e9
