substring|decode_duration|pg_column_size
0xacea6a|182027|149270
0xaa1488|105176|286936
0xaa1488|106710|287137
0xb67a51|132125|154562
0xacea6a|2711|27195
0xb67a51|126358|29560
0xacea6a|2427|29367
0xb67a51|125179|155306
0xb67a51|80250|289090
0xaa1488|96107|289435
0xacea6a|165126|155011
0xacea6a|31040|128706
0xb67a51|124457|155472
0xb67a51|132176|129128
0xacea6a|165061|156303
0xacea6a|25549|129744
0xb67a51|127310|156596
0xb67a51|110407|129972
0xb67a51|123553|157573
0xb67a51|108128|131696
0xacea6a|26999|131578
0xacea6a|166284|157675
0xb67a51|113874|132730
0xb67a51|123458|157713
0xacea6a|28940|132965
0xb67a51|127273|158592
0xacea6a|161892|159310
0xb67a51|23679|29975
0xacea6a|2722|30100
0xb67a51|124720|161272
0xb67a51|10874|30348
0xb67a51|11355|32019
0xb67a51|124577|161629
0xacea6a|3597|31905
0xacea6a|177168|161473
0xb67a51|128017|162246
0xb67a51|40651|32507
0xacea6a|3817|32137
0xb67a51|122970|163570
0xb67a51|11738|32652
0xacea6a|168477|163518
0xb67a51|10492|33233
0xb67a51|125774|164039
0xacea6a|4177|33060
0xb67a51|125965|164451
0xb67a51|36866|33666
0xacea6a|166499|164406
0xacea6a|3559|33800
0xb67a51|127746|170131
0xb67a51|9640|33841
0xacea6a|4985|34052
0xb67a51|126260|172265
0xb67a51|109970|127469
0xaa1488|110119|173026
0xb67a51|236671|127620
0xaa1488|103937|173676
0xacea6a|28204|127649
0xaa1488|111307|174247
0xb67a51|109994|128495
0xaa1488|508121|175346
0xb67a51|109838|128925
0xaa1488|4537|32261
0xb67a51|188414|159395
0xaa1488|5109|32411
0xb67a51|110747|133180
0xacea6a|15866|32176
0xb67a51|110995|133997
0xaa1488|3815|32664
0xaa1488|95670|134035
0xaa1488|106390|172889
0xacea6a|29217|133447
0xaa1488|110120|134393
0xb67a51|192020|134647
0xb67a51|125034|172695
0xaa1488|135627|134674
0xacea6a|172016|172667
0xaa1488|104155|158967
0xacea6a|3976|135034
0xaa1488|180190|173255
0xb67a51|95078|160640
0xaa1488|501073|175006
0xacea6a|178303|292448
0xaa1488|109727|160661
0xaa1488|102753|160802
0xacea6a|295817|159809
0xb67a51|119185|160919
0xacea6a|255|4020
0xaa1488|92595|160924
0xaa1488|92318|161091
0xacea6a|7526|16878
0xb67a51|37832|17053
0xacea6a|80892|17180
0xb67a51|636|17465
0xb67a51|169|4048
0xacea6a|235|4020
0xb67a51|165128|173054
0xaa1488|109332|173511
0xb67a51|198625|174810
0xacea6a|201589|175099
0xaa1488|102523|119920
0xb67a51|128350|121289
0xaa1488|92889|121936
0xb67a51|122878|121713
0xaa1488|89585|122511
0xaa1488|84289|49001
0xb67a51|218273|123124
0xb67a51|141628|48810
0xb67a51|306456|175147
0xaa1488|84234|49489
0xaa1488|27239|118093
0xb67a51|96624|149563
0xacea6a|4344|8108
0xb67a51|86916|124778
0xb67a51|14515|8384
0xb67a51|91574|125768
0xacea6a|6092|9081
0xacea6a|118542|125969
0xb67a51|10317|10212
0xb67a51|92584|126679
0xb67a51|15884|11145
0xacea6a|123344|126631
0xacea6a|14970|11165
0xb67a51|106768|128451
0xb67a51|31891|20064
0xacea6a|121568|128832
0xacea6a|42369|18756
0xb67a51|94402|129435
0xb67a51|135|4473
0xb67a51|95596|130687
0xacea6a|253|5402
0xb67a51|280|6671
0xb67a51|10575|7889
0xb67a51|13416|7472
0xacea6a|280|7412
0xb67a51|13779|13761
0xacea6a|2159|13861
0xb67a51|9517|13935
0xacea6a|3820|14255
0xb67a51|9538|15074
0xb67a51|9760|16251
0xacea6a|7327|16237
0xacea6a|2028|9563
0xb67a51|10585|17725
0xb67a51|10979|9596
0xb67a51|12652|10282
0xacea6a|8034|18036
0xb67a51|9524|18329
0xacea6a|5294|18173
0xb67a51|23514|27656
0xb67a51|11524|19484
0xacea6a|2975|19433
0xacea6a|13149|22563
0xb67a51|11554|20253
0xb67a51|11884|27804
0xacea6a|7457|27968
0xacea6a|5805|20211
0xb67a51|11864|28200
0xb67a51|15751|28344
0xacea6a|12000|28304
0xb67a51|13151|28360
0xacea6a|8313|28116
0xb67a51|12492|29315
0xb67a51|11988|28733
0xb67a51|12867|30346
0xacea6a|8709|28807
0xacea6a|14205|30314
0xb67a51|86920|43842
0xb67a51|9835|30554
0xb67a51|89904|44162
0xacea6a|11569|30520
0xacea6a|117154|44095
0xb67a51|9595|30735
0xb67a51|93452|46898
0xb67a51|11295|31322
0xacea6a|113946|47256
0xacea6a|13468|31287
0xb67a51|89317|48501
0xaa1488|5669|31666
0xb67a51|11022|32012
0xb67a51|90160|48886
0xacea6a|114210|48685
0xaa1488|82004|34307
0xb67a51|93017|49502
0xaa1488|84340|34458
0xaa1488|83259|49720
0xaa1488|80194|35164
0xaa1488|82991|49907
0xb67a51|91748|34982
0xaa1488|83761|50096
0xb67a51|88223|49905
0xaa1488|81908|35296
0xacea6a|114035|49832
0xacea6a|109037|35102
0xaa1488|82153|50556
0xacea6a|6219|7648
0xb67a51|91678|50355
0xb67a51|13968|7696
0xacea6a|6211|8625
0xaa1488|82732|50988
0xb67a51|10501|32456
0xacea6a|113600|50426
0xaa1488|87572|122048
0xaa1488|82220|33216
0xb67a51|98448|121844
0xacea6a|12174|32710
0xaa1488|87217|122183
0xb67a51|87406|122731
0xb67a51|83047|33002
0xaa1488|89847|123098
0xaa1488|80602|33647
0xacea6a|140042|122800
0xaa1488|80621|33849
0xaa1488|88536|123774
0xaa1488|75559|34157
0xb67a51|88121|123720
0xb67a51|91813|33974
0xacea6a|107360|33344
0xb67a51|97576|70260
0xb67a51|8754|9131
0xaa1488|87479|124064
0xacea6a|108129|80480
0xacea6a|2840|9728
0xb67a51|82905|80817
0xb67a51|9638|9773
0xacea6a|108659|81912
0xb67a51|9708|10454
0xb67a51|80357|82321
0xacea6a|5652|10426
0xb67a51|82302|102525
0xb67a51|11107|11866
0xacea6a|113076|102477
0xacea6a|5302|12601
0xb67a51|87612|105788
0xb67a51|11390|12865
0xacea6a|121883|105051
0xb67a51|82695|112094
0xacea6a|107833|45387
0xb67a51|91788|45733
0xb67a51|83770|47181
0xb67a51|83375|115736
0xacea6a|100321|116350
0xb67a51|59598|116398
0xacea6a|110049|47147
0xb67a51|83393|118023
0xb67a51|84138|47490
0xacea6a|115519|117975
0xacea6a|108420|48211
0xb67a51|84313|118745
0xacea6a|118075|124369
0xb67a51|85556|48723
0xb67a51|94757|137986
0xb67a51|84429|49202
0xacea6a|122722|137938
0xacea6a|114995|48941
0xaa1488|85670|138400
0xb67a51|84872|50766
0xb67a51|85363|51294
0xacea6a|112191|50975
0xacea6a|118439|130639
0xb67a51|98011|132016
0xb67a51|85197|52462
0xaa1488|84936|133517
0xb67a51|91835|133330
0xacea6a|114678|52436
0xacea6a|119497|132399
0xb67a51|89658|52889
0xaa1488|85105|133878
0xb67a51|90320|57126
0xb67a51|94355|133691
0xacea6a|114103|57137
0xaa1488|85175|134243
0xb67a51|145555|57774
0xaa1488|83638|134674
0xacea6a|115374|58694
0xacea6a|120502|134008
0xb67a51|98611|61249
0xaa1488|87868|61660
0xaa1488|85910|62720
0xb67a51|96409|134487
0xb67a51|93653|62565
0xaa1488|85806|135309
0xb67a51|93630|135122
0xacea6a|125086|62564
0xaa1488|84844|135866
0xaa1488|86490|62942
0xacea6a|129884|135631
0xaa1488|87151|66142
0xaa1488|86499|136923
0xb67a51|92692|66034
0xb67a51|67837|136736
0xaa1488|85419|66481
0xaa1488|84021|137742
0xaa1488|88319|66852
0xaa1488|83991|138173
0xaa1488|88999|68679
0xb67a51|95644|68561
0xacea6a|123268|68517
0xaa1488|88220|69080
0xaa1488|89266|69225
0xb67a51|98033|69136
0xaa1488|86355|69402
0xaa1488|87855|70150
0xaa1488|86217|70427
0xacea6a|126526|70244
0xaa1488|89915|70621
0xb67a51|510|15752
0xb67a51|483|16163
0xaa1488|87747|70881
0xacea6a|287|13837
0xacea6a|7086|15545
0xb67a51|11635|15212
0xacea6a|77470|14592
0xacea6a|767|21982
0xb67a51|99457|55451
0xb67a51|82530|55669
0xacea6a|113613|55718
0xacea6a|110616|62771
0xaa1488|87058|63237
0xb67a51|733|22840
0xb67a51|900|28373
0xb67a51|776|29424
0xacea6a|65147|29456
0xb67a51|903|30303
0xacea6a|58881|54934
0xb67a51|100186|55826
0xacea6a|105969|55885
0xb67a51|14633|13755
0xb67a51|95723|57362
0xb67a51|10674|16540
0xacea6a|107697|57300
0xacea6a|17326|16531
0xb67a51|83823|57779
0xb67a51|9316|17485
0xb67a51|83717|58561
0xacea6a|5201|22552
0xb67a51|13075|22831
0xacea6a|108374|58648
0xb67a51|17350|22976
0xb67a51|93925|59058
0xacea6a|20604|22999
0xacea6a|108758|59277
0xb67a51|22810|24413
0xb67a51|90708|59911
0xacea6a|24094|24214
0xb67a51|95537|60472
0xacea6a|117078|61050
0xb67a51|84319|50313
0xb67a51|92564|50965
0xaa1488|84266|61504
0xacea6a|113467|50965
0xaa1488|84022|62052
0xb67a51|100957|109221
0xb67a51|94474|61821
0xacea6a|119517|109297
0xaa1488|84941|62737
0xaa1488|83742|63083
0xb67a51|82803|62845
0xaa1488|82599|63732
0xaa1488|86678|64230
0xb67a51|98228|110013
0xaa1488|83979|64368
0xb67a51|129695|111150
0xacea6a|122434|110625
0xb67a51|90894|64638
0xb67a51|96581|111511
0xaa1488|80304|65665
0xb67a51|94588|112963
0xaa1488|84077|65875
0xaa1488|84172|63595
0xacea6a|124870|112193
0xb67a51|93800|113324
0xb67a51|84979|63505
0xacea6a|152230|112915
0xacea6a|109037|64179
0xb67a51|95919|114116
0xaa1488|82788|64844
0xb67a51|94613|116206
0xacea6a|160586|115931
0xaa1488|84448|68433
0xb67a51|95151|117058
0xacea6a|106231|68286
0xacea6a|165668|117010
0xaa1488|83590|68931
0xaa1488|82075|117802
0xaa1488|85934|69166
0xb67a51|108675|117615
0xaa1488|85610|69402
0xacea6a|566|3858
0xaa1488|83059|119321
0xb67a51|95598|68222
0xacea6a|124718|119086
0xb67a51|127666|119134
0xacea6a|1713|13844
0xaa1488|84154|122318
0xb67a51|10270|14945
0xb67a51|95602|122494
0xacea6a|1679|14919
0xb67a51|106740|101076
0xb67a51|9758|15513
0xacea6a|135573|101311
0xacea6a|4907|15113
0xaa1488|84727|101943
0xb67a51|10238|15721
0xacea6a|12622|12090
0xb67a51|9049|16011
0xb67a51|11523|13418
0xacea6a|2661|20709
0xb67a51|9645|21585
0xacea6a|158923|122310
0xaa1488|86126|123655
0xb67a51|97748|95435
0xaa1488|72964|95636
0xb67a51|262|5012
0xaa1488|84791|101274
0xb67a51|8509|14022
0xacea6a|320|5349
0xb67a51|5113|14438
0xb67a51|10964|5978
0xacea6a|4637|14219
0xb67a51|11955|6551
0xb67a51|8282|14799
0xacea6a|276|6513
0xb67a51|11304|11590
0xacea6a|5227|15052
0xacea6a|2268|11959
0xb67a51|9508|12152
0xacea6a|2210|12120
0xb67a51|8765|12898
0xacea6a|4695|13210
0xb67a51|9396|13881
0xb67a51|8065|13551
0xacea6a|5873|13669
0xacea6a|4401|15972
0xacea6a|26331|26157
0xb67a51|10256|26922
0xb67a51|10586|17216
0xacea6a|6704|27070
0xacea6a|4441|16244
0xb67a51|19599|27333
0xacea6a|27395|27854
0xb67a51|10211|19908
0xb67a51|22060|28216
0xacea6a|2087|20014
0xacea6a|12015|28327
0xb67a51|10804|20586
0xb67a51|9190|21231
0xb67a51|8470|15922
0xb67a51|10888|20753
0xb67a51|92727|37225
0xacea6a|16898|20722
0xaa1488|81802|37878
0xb67a51|13032|22936
0xacea6a|7167|21492
0xacea6a|18614|22745
0xb67a51|8544|23301
0xb67a51|9602|21740
0xb67a51|16392|23750
0xacea6a|7665|21637
0xacea6a|10497|23362
0xb67a51|9774|23908
0xb67a51|9297|24700
0xb67a51|9832|26538
0xaa1488|3067|25538
0xb67a51|25728|28345
0xb67a51|11384|25683
0xacea6a|12549|29588
0xaa1488|696|25852
0xb67a51|15039|29909
0xacea6a|7358|22711
0xb67a51|12123|31598
0xaa1488|1479|31786
0xaa1488|82049|36609
0xacea6a|23592|31385
0xaa1488|81566|36811
0xaa1488|660|32511
0xaa1488|81249|37139
0xaa1488|3102|32653
0xb67a51|12400|32462
0xb67a51|82830|36962
0xaa1488|2909|33492
0xaa1488|77208|37259
0xacea6a|3264|36991
0xaa1488|1076|33704
0xaa1488|1122|34219
0xaa1488|82278|37421
0xacea6a|6918|37746
0xaa1488|199935|202921
0xb67a51|92366|38499
0xb67a51|101362|205223
0xb67a51|129695|220287
0xaa1488|90907|66176
0xacea6a|123676|52728
0xacea6a|275679|220270
0xb67a51|225295|223758
0xb67a51|105353|53180
0xaa1488|117852|223985
0xaa1488|82376|38285
0xacea6a|5443|18428
0xb67a51|15911|18758
0xaa1488|83007|38673
0xaa1488|81173|39135
0xacea6a|10871|33973
0xaa1488|82315|47488
0xacea6a|43473|34589
0xaa1488|84502|47963
0xb67a51|29763|34991
0xb67a51|95500|47765
0xaa1488|1441|35192
0xacea6a|21821|47443
0xacea6a|36726|35972
0xaa1488|85529|49567
0xacea6a|2992|8557
0xb67a51|11864|9296
0xaa1488|85743|49937
0xacea6a|11737|9267
0xacea6a|223858|41900
0xb67a51|12663|9906
0xb67a51|170890|43423
0xb67a51|15327|10839
0xb67a51|123555|43607
0xb67a51|8730|33991
0xacea6a|287830|43494
0xb67a51|175073|43972
0xaa1488|1495|34538
0xacea6a|262615|44194
0xaa1488|3529|34682
0xb67a51|9654|34468
0xb67a51|149969|45604
0xaa1488|2371|35055
0xb67a51|138856|45852
0xacea6a|10751|10527
0xb67a51|14525|20705
0xacea6a|11864|20396
0xb67a51|13798|21545
0xacea6a|12125|21517
0xacea6a|268494|45879
0xb67a51|122141|46772
0xb67a51|156818|47486
0xacea6a|233515|47380
0xb67a51|113424|47866
0xb67a51|177085|48471
0xacea6a|145041|49461
0xb67a51|113227|49618
0xb67a51|102315|52651
0xacea6a|166287|52478
0xaa1488|2409|34490
0xb67a51|265847|54474
0xb67a51|132100|60698
0xacea6a|171617|60552
0xacea6a|279|4495
0xb67a51|134338|60848
0xb67a51|301|4741
0xacea6a|344|4696
0xacea6a|187663|60875
0xb67a51|278|4892
0xb67a51|116409|61221
0xb67a51|275|5325
0xb67a51|150153|61373
0xacea6a|184|5285
0xacea6a|181774|61401
0xb67a51|13729|7676
0xb67a51|137473|61551
0xacea6a|378|7972
0xaa1488|90077|62761
0xb67a51|10340|8765
0xaa1488|88934|63184
0xacea6a|4569|9801
0xb67a51|140578|62999
0xaa1488|93929|63334
0xb67a51|11581|15534
0xacea6a|184623|62590
0xb67a51|6478|16019
0xacea6a|27493|15985
0xaa1488|88428|63947
0xb67a51|11173|16301
0xaa1488|86206|64105
0xb67a51|151474|63928
0xaa1488|88162|64501
0xb67a51|137987|64495
0xaa1488|90837|65041
0xacea6a|169965|64496
0xacea6a|26996|16155
0xaa1488|90098|65187
0xb67a51|10774|16439
0xb67a51|126372|65005
0xb67a51|10565|17746
0xaa1488|89547|65533
0xacea6a|69173|17409
0xb67a51|117517|65993
0xb67a51|12517|22004
0xb67a51|119196|76178
0xacea6a|72756|20729
0xaa1488|85376|76370
0xaa1488|87985|76579
0xb67a51|11667|24288
0xb67a51|116996|76711
0xb67a51|10895|25057
0xacea6a|94287|25006
0xaa1488|88401|76882
0xb67a51|11375|25674
0xacea6a|143048|76733
0xacea6a|94275|25721
0xaa1488|86417|76924
0xb67a51|18001|27074
0xaa1488|86773|77105
0xb67a51|11675|28056
0xacea6a|118318|53561
0xacea6a|94512|28244
0xb67a51|12958|31415
0xb67a51|11597|32898
0xb67a51|96063|53850
0xb67a51|94470|55711
0xacea6a|119359|55679
0xacea6a|35179|32703
0xaa1488|2181|33090
0xb67a51|99097|56383
0xaa1488|1716|34128
0xb67a51|99267|57211
0xb67a51|10803|34290
0xacea6a|123866|56741
0xacea6a|177589|35963
0xb67a51|94808|57702
0xaa1488|77708|36666
0xacea6a|126978|57699
0xaa1488|80623|37052
0xb67a51|95625|57972
0xb67a51|83478|37051
0xb67a51|109318|66747
0xaa1488|80344|37265
0xacea6a|145610|66711
0xb67a51|108721|67385
0xaa1488|82100|37413
0xb67a51|104982|67806
0xacea6a|146294|67629
0xaa1488|2061|36027
0xb67a51|105572|68471
0xb67a51|103205|69329
0xaa1488|2766|36198
0xacea6a|137605|69324
0xb67a51|10509|35989
0xb67a51|110959|70113
0xacea6a|169817|37036
0xb67a51|113335|70572
0xaa1488|80460|37817
0xacea6a|146270|70596
0xb67a51|91101|37771
0xaa1488|81832|37992
0xb67a51|112513|70772
0xacea6a|188|2295
0xacea6a|137517|71232
0xb67a51|245|2818
0xacea6a|139|2940
0xb67a51|110188|72186
0xb67a51|109162|72550
0xacea6a|151186|72548
0xb67a51|91059|37348
0xb67a51|111953|72934
0xaa1488|82812|56033
0xaa1488|86625|73137
0xacea6a|136841|55787
0xb67a51|103928|73687
0xaa1488|86007|73882
0xaa1488|80894|56290
0xb67a51|93160|56073
0xaa1488|85519|74171
0xaa1488|81747|56631
0xaa1488|81827|55243
0xacea6a|139824|56524
0xacea6a|146030|73988
0xb67a51|96284|55579
0xaa1488|84910|75632
0xaa1488|1467|34644
0xaa1488|85344|76196
0xacea6a|128454|46047
0xaa1488|82230|46785
0xb67a51|125|2970
0xacea6a|183|3090
0xaa1488|84574|47175
0xb67a51|12390|10623
0xaa1488|83008|47362
0xb67a51|15032|11278
0xb67a51|100149|47561
0xacea6a|5240|11236
0xacea6a|151773|82501
0xb67a51|11921|43615
0xb67a51|117616|76887
0xacea6a|26986|43567
0xb67a51|11974|44733
0xaa1488|86856|77488
0xacea6a|27940|45793
0xb67a51|120468|83189
0xb67a51|12605|55088
0xaa1488|88585|83199
0xacea6a|27538|30885
0xb67a51|13072|57592
0xb67a51|33094|31886
0xacea6a|48527|57183
0xacea6a|22801|31850
0xb67a51|10032|58196
0xb67a51|85760|32507
0xacea6a|122503|46903
0xb67a51|90255|33044
0xb67a51|80312|47422
0xacea6a|110227|32451
0xb67a51|81092|49295
0xacea6a|118885|32990
0xacea6a|122072|49838
0xb67a51|80523|51056
0xb67a51|102960|33503
0xacea6a|118222|33455
0xb67a51|90837|33785
0xacea6a|124049|51004
0xacea6a|111310|33748
0xb67a51|92433|53660
0xb67a51|103648|35257
0xacea6a|112237|35205
0xacea6a|132945|53616
0xb67a51|92628|35678
0xb67a51|93431|54976
0xb67a51|93568|36172
0xacea6a|140913|54935
0xacea6a|115156|36157
0xaa1488|82968|55846
0xb67a51|91889|38080
0xb67a51|99910|55844
0xaa1488|81100|55783
0xb67a51|93544|38444
0xaa1488|80754|56252
0xacea6a|114671|38417
0xacea6a|132038|55912
0xb67a51|93440|38844
0xaa1488|82553|56723
0xb67a51|93353|56509
0xacea6a|99844|38721
0xb67a51|95983|39207
0xb67a51|94808|42429
0xacea6a|21325|9333
0xacea6a|126892|42497
0xb67a51|23854|9369
0xb67a51|10358|9816
0xb67a51|96262|42762
0xb67a51|100208|42899
0xacea6a|9712|9780
0xb67a51|9650|10624
0xacea6a|131410|43053
0xacea6a|10992|10744
0xb67a51|19332|25146
0xaa1488|83129|44773
0xacea6a|31490|26720
0xb67a51|98424|44614
0xb67a51|10747|27108
0xb67a51|11393|27733
0xacea6a|45186|30247
0xb67a51|12353|31335
0xaa1488|82920|45510
0xaa1488|82269|46466
0xb67a51|102021|46656
0xaa1488|78547|47680
0xaa1488|83098|47939
0xaa1488|78519|48215
0xacea6a|125097|47371
0xaa1488|85603|48367
0xb67a51|96338|48222
0xaa1488|84033|48599
0xaa1488|84799|49136
0xb67a51|99307|49242
0xaa1488|84006|49370
0xaa1488|84739|49757
0xacea6a|134044|49377
0xb67a51|11247|21882
0xaa1488|80818|49945
0xb67a51|10856|22912
0xacea6a|16734|25088
0xacea6a|6986|22717
0xb67a51|23688|25522
0xb67a51|12691|24675
0xacea6a|38907|24340
0xacea6a|20009|26238
0xb67a51|12466|25031
0xb67a51|13201|29040
0xacea6a|43623|26171
0xb67a51|11147|30319
0xb67a51|25153|26207
0xb67a51|10781|26641
0xacea6a|24088|30337
0xacea6a|14181|26603
0xb67a51|18127|33735
0xacea6a|23063|33754
0xb67a51|9527|27239
0xb67a51|16608|33976
0xacea6a|12222|28048
0xacea6a|20737|34210
0xb67a51|9445|28073
0xb67a51|16996|34454
0xacea6a|12642|28507
0xb67a51|18700|35106
0xacea6a|20480|35116
0xb67a51|19902|35788
0xacea6a|24553|35787
0xb67a51|82630|29034
0xb67a51|116070|53360
0xb67a51|91301|29931
0xacea6a|131907|53369
0xacea6a|120320|31888
0xb67a51|108557|53988
0xb67a51|92962|33261
0xb67a51|109645|54315
0xb67a51|92792|33488
0xacea6a|135863|54308
0xacea6a|113240|33807
0xb67a51|103526|54537
0xacea6a|139177|55012
0xb67a51|108285|55871
0xb67a51|105317|56232
0xb67a51|107051|57195
0xacea6a|138290|56228
0xaa1488|82924|58435
0xb67a51|103907|57461
0xacea6a|120058|57850
0xb67a51|107888|58407
0xb67a51|91561|58270
0xacea6a|137594|58672
0xaa1488|81429|58733
0xb67a51|108714|59456
0xaa1488|80766|58981
0xb67a51|108870|59632
0xb67a51|97755|59057
0xacea6a|134199|59688
0xaa1488|84073|59246
0xaa1488|86267|59825
0xacea6a|154718|58963
0xaa1488|80840|59898
0xaa1488|88352|83616
0xb67a51|98577|59721
0xb67a51|98219|59940
0xacea6a|120638|59870
0xb67a51|118258|83436
0xaa1488|82087|60333
0xaa1488|87305|83782
0xaa1488|82923|60560
0xacea6a|138261|59981
0xb67a51|112259|60381
0xb67a51|112729|83579
0xacea6a|227|5143
0xaa1488|85475|81847
0xb67a51|279|6280
0xaa1488|88109|82212
0xacea6a|269|6479
0xb67a51|107238|82304
0xb67a51|186|7106
0xaa1488|87711|82529
0xacea6a|224|7409
0xaa1488|85731|82671
0xb67a51|29997|7597
0xb67a51|20183|8379
0xaa1488|86058|82996
0xacea6a|5860|8348
0xb67a51|36730|9984
0xb67a51|10970|12553
0xb67a51|11528|10009
0xacea6a|20256|14971
0xb67a51|46400|15375
0xacea6a|241|11375
0xb67a51|8080|16921
0xb67a51|11949|11539
0xacea6a|59190|16385
0xb67a51|13470|14279
0xb67a51|12200|18115
0xacea6a|1876|12544
0xb67a51|9971|14609
0xacea6a|101327|17909
0xacea6a|1626|14560
0xb67a51|13072|18432
0xaa1488|86129|83213
0xacea6a|34931|18369
0xb67a51|33615|20283
0xacea6a|28585|24264
0xb67a51|114277|83175
0xaa1488|88144|83386
0xb67a51|20613|26282
0xaa1488|89334|83627
0xb67a51|43628|26479
0xb67a51|256|10853
0xacea6a|94222|26442
0xacea6a|179|11166
0xb67a51|55006|27087
0xb67a51|273|11214
0xacea6a|65134|27062
0xacea6a|426|12144
0xb67a51|11626|21736
0xb67a51|90249|27731
0xb67a51|11594|26754
0xacea6a|35811|27705
0xb67a51|10778|14961
0xb67a51|45238|28375
0xb67a51|37585|28617
0xaa1488|3850|28799
0xacea6a|583|15191
0xacea6a|79835|28590
0xb67a51|9018|15262
0xaa1488|1744|29201
0xb67a51|10909|15403
0xaa1488|977|29983
0xacea6a|765|15672
0xaa1488|2335|30336
0xb67a51|9186|16546
0xb67a51|43341|30308
0xacea6a|2529|16143
0xaa1488|2743|30596
0xb67a51|10874|17164
0xacea6a|119580|30094
0xacea6a|585|16951
0xb67a51|23445|30977
0xb67a51|11430|17501
0xacea6a|1561|21751
0xaa1488|2993|30975
0xaa1488|4322|31388
0xb67a51|11952|25122
0xaa1488|3266|31639
0xb67a51|36189|32050
0xacea6a|3547|25088
0xaa1488|6613|32067
0xb67a51|9969|25588
0xacea6a|117349|31476
0xacea6a|2426|26434
0xaa1488|2839|32300
0xaa1488|2936|26791
0xaa1488|83998|95656
0xb67a51|28253|32288
0xaa1488|82782|99499
0xaa1488|1610|32979
0xacea6a|3680|31229
0xaa1488|676|33359
0xaa1488|84006|99860
0xaa1488|3550|33771
0xb67a51|25157|33764
0xaa1488|1011|26928
0xaa1488|984|28185
0xacea6a|104354|32813
0xacea6a|86640|13917
0xaa1488|2188|28398
0xb67a51|30934|14584
0xb67a51|11718|28575
0xb67a51|24172|14745
0xaa1488|1213|28764
0xacea6a|87081|14391
0xacea6a|3338|28548
0xaa1488|83773|95295
0xb67a51|28706|14947
0xacea6a|102423|15720
0xb67a51|93885|95469
0xb67a51|37439|17289
0xb67a51|96532|115823
0xb67a51|47393|21972
0xaa1488|95825|116602
0xacea6a|108442|18279
0xb67a51|83850|99918
0xb67a51|124771|36097
0xb67a51|128322|36240
0xaa1488|84914|100105
0xacea6a|245202|34236
0xb67a51|117084|37979
0xb67a51|96192|100161
0xacea6a|179581|38017
0xaa1488|83671|100348
0xacea6a|107109|100113
0xb67a51|125463|38906
0xaa1488|84165|100587
0xb67a51|119645|39773
0xaa1488|82800|100948
0xacea6a|242346|39544
0xb67a51|130943|40318
0xb67a51|93307|101318
0xb67a51|118035|41098
0xacea6a|288318|41087
0xb67a51|100011|41462
0xb67a51|125622|44588
0xacea6a|187071|42388
0xaa1488|84888|101505
0xacea6a|109483|100713
0xaa1488|84524|102256
0xacea6a|396|9239
0xb67a51|12613|11026
0xacea6a|1363|10991
0xacea6a|594|10991
0xb67a51|11392|11188
0xacea6a|1621|16763
0xb67a51|12128|18930
0xb67a51|10496|19569
0xacea6a|1112|19536
0xb67a51|10254|19828
0xacea6a|37414|31617
0xacea6a|3173|20260
0xb67a51|9361|30624
0xb67a51|11447|21529
0xb67a51|9397|31601
0xacea6a|31938|31558
0xacea6a|2405|21514
0xb67a51|11417|21895
0xb67a51|9880|32046
0xacea6a|30630|32211
0xb67a51|8907|22428
0xb67a51|22109|32458
0xacea6a|2269|22392
0xb67a51|10417|32736
0xb67a51|101046|109699
0xacea6a|124357|109882
0xb67a51|95137|109910
0xacea6a|45279|32413
0xacea6a|124439|109882
0xb67a51|9678|33366
0xacea6a|43292|33333
0xb67a51|107868|110147
0xb67a51|9751|33595
0xacea6a|124869|110108
0xb67a51|24430|33919
0xb67a51|106348|110323
0xacea6a|35151|33552
0xaa1488|3524|34096
0xb67a51|94964|110801
0xacea6a|121293|110754
0xb67a51|94113|111719
0xb67a51|94638|111857
0xacea6a|125195|112002
0xb67a51|94068|113706
0xaa1488|1530|34402
