decode_duration|pg_column_size
156489|281732
96001|142472
200195|99357
109053|143840
158991|99355
88856|69335
100585|99606
95039|69553
201613|99598
87329|69735
190392|277253
88009|70232
270986|277678
95687|71998
135442|278790
89883|72146
195606|278893
113|3534
126803|295141
226|5408
241|5657
126903|295676
240|5677
220085|292055
135192|292544
138594|293100
193546|294403
136356|297502
148396|302222
132217|304937
271|6366
246|7263
121982|300489
143381|300653
11947|9833
338|9786
202492|301385
11659|19143
207300|296206
604|19320
9882|21007
207188|303665
1427|22208
195011|304841
10544|22159
169394|305783
10665|23450
130771|306125
1203|23487
181279|306063
10411|28784
126263|306983
5503|34802
126812|299927
11482|35399
178606|299596
81923|41867
103982|39661
122857|300236
92468|45132
102007|300380
106068|45049
99487|300633
100706|301106
107777|301318
116627|301917
204067|301771
114748|301689
92818|45752
98612|302176
101640|303698
338259|303590
169150|263336
107093|140846
145188|274487
124210|275287
130052|141142
105310|276931
141962|276262
99189|142012
204517|142758
98813|144120
104759|278822
98744|144516
106474|288574
98888|144678
204938|613062
131228|144068
232532|205395
99630|145136
141610|288165
97288|145895
97114|145687
107326|291669
142373|291929
108219|292699
110747|301924
130685|301515
109874|303403
103956|305472
183467|143159
140841|305424
98960|144030
109258|307624
96366|144320
98363|145220
109854|308282
129112|145598
152681|308234
100380|146916
249|10882
110444|309380
11167|11851
111288|312427
9721|12079
149883|312379
432|11858
118320|378292
144128|551869
161452|380016
101564|146287
145241|610251
97452|146490
98524|146289
131080|610612
101871|146695
128071|146555
193780|610564
95585|309309
145683|612112
106335|504568
131836|612546
145320|499508
144956|612359
117936|681418
191801|611767
151487|613297
10759|12254
444|12485
199407|613110
7215|12771
116756|614358
532|13467
101011|225126
142310|615902
90516|234472
86712|13833
117540|230598
92108|245556
69142|15155
120596|246106
41906|15216
91980|262081
12615|16052
119095|16014
93407|262308
50806|30643
130461|262260
49920|31218
93193|263765
132529|30947
93218|265857
122452|264996
93856|267471
123189|288342
124876|660946
133252|117277
94676|145820
268295|117229
158260|117576
128080|801033
242925|119026
178618|859807
144954|119437
130872|658777
139792|123665
246070|121908
130260|659461
125430|124548
143691|659645
154067|124845
220194|659504
229757|124797
125965|659647
130647|660111
145100|128578
225080|111922
135850|660955
137154|112561
86055|113313
166632|661015
135703|113097
163148|661141
102293|202031
168815|661433
238915|113067
126277|661551
99890|205060
132186|662595
259949|204861
116083|117673
104495|205218
108984|118271
102045|205447
87948|118706
293405|206620
122970|118692
90068|120436
228725|207517
104518|120420
183612|208398
100730|126620
103872|209271
90220|128988
184725|35697
115422|128930
115293|37426
91168|129565
189984|37281
92555|131219
110103|38596
116294|131196
100649|207355
103279|207595
88768|132105
104928|207744
93002|144018
199990|208952
147060|144177
84094|93680
90831|144905
122683|145495
55267|94303
93775|149472
138205|94083
96276|152589
85918|96373
122492|153151
181347|96175
91990|153325
84401|96594
92018|153497
189213|209087
91582|146326
109708|209545
119657|146702
108201|209698
94739|147065
109371|28872
92886|148032
119409|147536
110742|33875
93013|148632
107736|36559
130785|149010
100426|47428
97661|153667
100417|48040
91775|153970
197959|48153
119698|155840
115814|51458
119276|39133
123832|153793
193900|39306
102930|158832
119690|40523
92480|65573
122957|41318
84272|66424
198980|41122
110180|66865
100141|42468
86116|67036
94744|42613
84827|68676
227397|42910
111749|68959
94728|69838
99676|43439
87048|68074
101179|44070
220190|43675
101493|44771
106621|48512
94442|156060
95004|156333
6677|156881
106217|430694
116434|438039
372688|145355
110343|147189
100722|48988
107562|50220
277460|50002
110583|50542
107975|51462
192737|51103
101340|52306
100178|53335
97967|53508
299734|99959
103698|103661
198640|104275
115064|93840
11142|6854
16900|8598
90540|94143
11182|8537
113868|94491
20342|9436
108013|95109
17270|10417
90748|95438
100000|99794
84135|95647
115320|96252
91435|96395
85139|90968
86778|96802
104919|34658
86687|97031
141930|34634
85635|105612
139138|35851
85270|96605
116702|36123
94632|50598
147597|143210
125887|51431
114651|145149
166318|51615
120114|52751
112802|146912
118001|53450
175934|147046
166232|53686
12239|100306
92275|53874
117832|54488
160127|54163
96028|105378
85878|105756
118808|105164
84551|106073
93795|105837
89238|106211
92396|105995
121674|105988
86529|106786
222729|41129
116652|41705
109855|42192
251567|41889
158700|43236
276507|43157
186572|44106
107060|44780
256941|44061
109919|47623
99537|100452
90962|48024
101300|103695
272999|47393
80908|34778
113785|50243
33245|18239
55925|18387
162024|50347
120280|56814
30881|18747
61763|18947
12347|24283
33922|19264
12026|24572
49194|19712
23556|24839
6192|10653
14150|26989
28168|27024
5480|12401
15480|28072
59773|12735
16072|22860
39564|24251
94987|54884
15991|24893
121779|55082
18868|25330
166757|55043
88381|25326
124963|55464
13695|25936
121654|55601
171443|55574
41886|26115
83057|55999
24533|27712
82866|56191
120811|56383
24139|28169
83193|56592
42015|28867
30116|29817
173828|56158
52492|30102
81843|56721
22396|30748
85745|57027
29163|31053
83234|57408
52887|30547
172695|57158
27639|31822
122449|57195
49743|32366
186|4926
30923|32619
207|5698
184|5514
85271|33695
195|6350
58602|33722
206|6302
79563|33885
275|10049
80608|34214
289|9506
90888|34232
15930|12708
80425|34373
12299|16895
19844|17777
91956|34796
12445|18435
134478|34765
20321|18720
81053|34912
4603|19809
81021|35847
14898|19749
90609|36011
4586|20880
81212|36250
14687|20832
6589|21241
79579|36380
15293|23836
134339|36339
8296|24848
80657|37010
9474|26686
100028|27331
95159|37058
11443|23629
67152|37832
26119|24241
80382|38322
965|32026
97307|38280
1676|28207
81331|38494
15735|28515
28305|28075
80398|40338
566|28625
136281|38376
808|28767
929|31347
3721|32566
17696|31680
30002|32832
662|31541
32203|31412
2352|33046
745|31820
2262|33494
27608|10393
17993|32533
1785|37652
33153|11137
1343|37909
69034|11094
1019|38079
25174|11362
41942|37951
206156|67117
183711|66659
31830|12445
204921|67944
104263|12400
257706|67779
53620|13094
180731|68103
67404|18202
629|32808
177534|89479
644|33021
105606|231206
1438|33223
104354|91213
19312|33886
31634|33432
1566|34092
186650|90914
1640|34290
107039|90987
1927|37038
23148|21091
23976|37379
3041|37489
69801|21044
36203|21342
39833|36981
50477|24779
22691|37986
108654|24495
242330|177186
38503|29145
168807|177158
76648|29789
109326|184573
133243|184381
106329|30084
109456|184591
45411|30074
68714|30759
76076|30981
155252|185401
124805|185615
124187|17976
94179|31216
127165|42774
156254|68986
80628|42951
237853|68961
116729|69476
171175|42728
83218|43257
177424|69921
81932|43542
283495|69781
115897|43318
156158|70554
115287|71138
79416|43761
271149|71104
87414|89661
227114|88941
126464|71444
120305|72625
102455|232303
168029|23475
166895|72243
176109|30793
121855|73974
192646|30816
223907|172814
95843|31599
386907|172787
99992|37884
220325|173357
221442|174027
210202|38148
393643|174254
122943|63131
284214|174889
168846|74512
333598|175882
208213|96082
231209|176020
280546|176000
127539|96404
218502|176180
294451|96311
118890|177371
111307|184773
92374|96844
235404|184352
286315|110697
135358|185189
131203|185413
251378|110947
164011|185371
221888|111570
120792|185812
332160|111522
168669|16703
211865|112903
162902|120181
92232|17413
225452|17931
406063|120945
222355|81085
103756|116240
177820|124557
275941|103251
134505|126021
