read_header_duration|decode_duration
2090|101983
2541|80177
2574|171679
2327|237392
2601|240718
2094|220367
2797|240757
2494|238628
2735|119059
3927|107399
4230|125630
2585|110393
2203|113617
3230|107070
2728|136900
2040|106176
2392|188178
2706|108813
2455|2912
2517|3152
12867|13512
2482|3463
2410|3052
2460|10554
2602|3306
2283|2906
2662|10711
2722|3240
2425|2972
4485|9536
2427|2982
2486|11216
2336|3211
2486|3625
2363|11675
2541|3249
2622|3275
3006|11204
2572|3168
2457|3463
2142|11874
2640|3244
2601|3803
2835|11851
2353|3336
2463|3470
2447|3418
14309|15093
2528|3399
4600|6194
2629|3634
4159|7130
14980|23212
3642|5149
2678|4814
3578|6770
3070|11913
2598|5447
3058|12430
2142|5537
2647|4803
2461|11178
2791|4889
3285|12003
2500|79360
3273|5248
2384|3619
2557|80923
3642|104165
3183|80314
5516|100523
46368|93497
4231|5031
2589|6503
2582|104372
3683|5395
5272|6742
2854|26002
2496|81353
3188|79124
2645|80929
2911|104270
2728|104334
2434|92685
3219|80931
2620|80540
7144|104440
4011|4778
5857|7390
3820|6874
2520|2868
2685|3666
13394|14072
2211|2964
3753|4742
2778|3408
3964|11211
5435|6269
2518|3117
2452|11585
7238|9844
2338|2791
2321|3024
13591|14161
2649|3107
13119|13600
2336|127283
2313|164908
2678|120871
2709|113148
7351|97197
2624|11886
2706|3407
2354|3167
2364|8965
2408|3222
4409|5384
2446|11938
2873|3730
2768|3674
3023|10477
2752|3552
3525|11095
4538|5411
2587|3510
2483|11374
2349|3272
2066|3152
2426|11663
2731|3708
2672|3879
2315|11759
2593|3716
2495|3724
2789|11278
2472|3686
2321|12075
2330|3879
2548|4115
4986|11961
2290|4382
2370|4303
2728|4199
2557|4037
14562|24860
2587|3501
2415|4606
2251|3975
3837|13139
3148|4079
2324|4114
2630|100568
2397|93500
3428|98938
3833|203095
5442|202330
2370|108003
2695|100328
2615|89444
2455|150780
3069|10530
2450|2862
2499|11453
2711|3636
2333|3600
2778|3785
4181|25121
2445|2716
2371|2926
2549|3390
2346|2953
2785|3693
13044|13586
2345|2888
3231|3756
12965|13443
2411|2935
2559|3139
2898|11087
2288|2883
2543|3192
2745|10084
2458|3043
2554|3185
2674|11352
2475|2921
2320|3109
2697|9967
2845|3545
2996|4210
5262|11511
3764|4480
2533|3105
3430|13841
3582|4778
2679|4079
2530|11889
2704|11737
2340|3096
2462|3187
2205|11889
2426|3282
2693|3864
2836|11821
2811|3680
2527|3722
2636|11892
2607|3280
4262|11254
4251|4986
2486|3173
2306|11234
2287|3165
2567|3367
2279|11306
2315|3362
2517|3423
2672|12008
2177|4114
3056|4041
8611|9726
2797|3916
2507|36781
2510|4008
2318|4798
2094|3179
2246|5115
2858|7540
2679|94471
3153|11211
3807|57098
4832|6650
2645|11476
2298|70361
2945|4786
2719|10654
3645|5363
6376|7894
2232|142524
14182|114225
2489|121145
3011|89356
2306|117828
2436|94194
2876|124352
3594|91286
2925|123236
2551|122510
2671|98579
3506|122024
2833|91571
2630|122836
2642|121596
2534|91394
3349|124834
3818|102539
3737|129570
4139|93480
2731|126759
2673|95675
3034|122698
3055|90969
2655|122036
2679|92032
2581|119895
3430|102122
2864|102235
2760|128073
2299|95035
4103|128123
2373|95291
2807|127406
2249|94374
2668|96919
2539|103291
2897|127484
2830|94228
4311|131358
2669|124066
2659|106480
2847|131181
2710|95638
4853|128125
4237|95984
2436|183287
2992|231534
6531|95483
3727|93273
3626|134948
2027|136856
3197|91148
2507|106283
2333|102139
2421|192680
98526|102960
3373|101363
29314|227127
4967|21282
2453|12983
2400|13125
2887|4569
2562|34651
2296|23332
2544|228062
2185|119260
2539|86413
2794|209054
3396|87412
2788|20576
2400|20600
2425|14810
2549|20384
2533|7938
2585|20214
12802|94220
3061|202444
4273|159858
2191|210358
2549|208345
2451|168563
2137|208127
2401|136408
2482|210465
2402|95272
2531|208762
3869|88591
4057|159369
4213|136495
2407|151169
2565|89263
2547|155616
2400|86401
2681|210326
8021|101578
4996|203492
2521|125388
3305|151207
2293|127988
2663|158063
2493|129963
2304|159872
2326|126289
81323|180949
113515|205510
3648|100057
3766|101762
4093|99690
9442|11306
4446|10552
2496|122475
2631|127376
2546|84364
15518|19546
2347|9477
2489|8352
2724|116612
15186|94837
2632|118732
3921|82032
3962|116306
2541|82668
3089|120139
2407|82658
2350|116910
2580|118328
2473|82829
2593|119020
2588|83962
2753|121360
2519|83576
2439|121794
2585|84375
2614|123933
2476|85788
2678|138591
2411|138778
2927|85018
2600|111374
2249|130334
3093|83567
2495|130547
2626|85081
2284|126764
2477|85030
2381|126259
4291|85068
5828|125345
2730|105176
2447|92460
2810|81245
3244|134687
2282|135797
2544|86864
2334|141687
2701|83629
2664|89197
2507|107286
2953|121509
3027|135278
2473|83101
3336|88089
7677|89184
2583|132938
2588|85052
1901|91145
2936|140076
3030|83282
7577|99447
5634|103236
4267|5776
2215|186156
2748|115525
5823|202970
12398|200822
2361|2841
2557|3449
2370|3286
2920|3465
2270|2884
2746|3183
2277|2799
2649|2983
4116|4427
3319|3752
2237|2792
15230|15815
2363|3316
2093|3946
15449|16549
3192|3941
2385|4325
2435|11131
2630|6837
2326|11761
2914|283379
3721|100802
7313|209632
2423|194652
2765|98913
2632|202746
2434|201535
4894|110752
2385|196251
4955|105522
2579|195551
2660|166831
2817|114560
2531|211926
2488|109149
2543|200404
2394|156358
2591|173506
2358|99648
4367|173296
3458|97399
2960|172021
2726|118515
2870|90363
2843|172410
2383|110069
3481|91844
4744|176671
2597|113669
7629|98505
97579|197945
6714|106264
2323|141772
2608|198503
2965|170632
2800|92725
2790|220251
3230|126814
2402|126763
2654|133985
2324|97643
3308|126605
5972|89258
5829|124019
13087|105573
2412|125182
2480|90036
2769|129666
2693|90143
3046|125452
2443|88256
1995|123264
2664|88762
4220|139414
2237|141314
2602|150002
2621|97345
2651|169811
2597|128014
2499|92498
2384|130814
3246|105267
2444|134474
2539|93807
2470|131465
2245|89950
2345|131388
2442|107176
2267|130388
2459|89839
2109|128776
3044|131636
2162|100292
2430|140554
2482|89669
2345|108910
2300|133181
2912|109624
2591|134832
2486|111501
6271|88438
2843|98308
2355|84938
1935|90591
4038|139416
2638|89190
2562|101666
2421|83244
3126|141486
2576|86185
95979|100619
101427|197344
98854|102656
188576|300678
8956|204463
4421|6081
14875|15521
2448|3291
2456|10842
3524|4757
11778|13319
2476|27690
2152|11198
2321|5658
2475|6221
2299|12349
2143|6169
2594|11238
2595|16008
3355|4243
2494|11314
2749|3413
2303|4307
2863|11048
3362|4603
2531|4959
2337|11886
2547|5100
4634|10753
3676|10021
3881|201211
5817|9186
11592|102331
3409|75015
2222|8407
2427|106432
2406|82934
2386|106491
2508|83205
2290|125422
2635|83381
2850|107273
2367|82826
2227|107973
2210|108691
4518|108157
4767|94335
2448|108165
2636|83614
2349|107333
2624|83433
2728|150300
5085|6820
3149|5172
8036|99968
10195|11797
290389|390138
2222|101171
92797|96757
2690|132721
2765|114542
2541|194050
3177|176382
2503|141447
3751|111690
7203|110326
5258|130886
16727|122576
3617|140452
3158|102864
2043|132914
2529|104206
2466|209561
2628|121208
2547|165920
2424|129633
2469|165631
2346|122969
2876|162233
2406|137625
3902|166040
3017|128670
2755|705576
51845|159782
102088|214773
2941|305258
3885|12807
2541|177672
2588|120925
3438|171533
2672|132429
2282|168323
2439|125735
2509|169622
3215|127475
2144|169085
2660|131458
2319|169944
2312|121587
2576|171629
2335|167956
4287|502329
3570|101440
3898|104620
5111|109620
3093|103893
5680|205143
6027|103575
104561|304827
2648|3572
2829|3077
2163|2514
3618|3998
2526|117893
2162|84858
4044|98951
13881|107431
2493|84451
3488|79549
2917|107249
2434|98284
2459|2683
2358|3080
2199|2450
2305|2745
2535|2896
4146|4912
2852|3226
2276|2859
2594|3193
2344|2864
2836|3775
2403|3004
2245|2708
2268|2760
3272|4061
15910|16529
2795|3805
2223|2546
13608|14331
2667|3139
2697|3311
19068|19919
2219|2928
2670|3300
2362|8129
2365|2940
4047|11405
4381|29728
2291|3077
2167|11469
2466|11932
2441|12083
2865|15908
2192|11997
2189|12894
2229|11585
3684|12883
2249|13247
3077|11606
4778|98154
4364|11465
2564|13042
2250|17810
3901|13847
2316|13950
3643|5378
2955|31631
2827|13761
2811|13627
2798|11402
4866|6157
2297|13951
3212|79782
3059|107728
2506|81150
2831|98055
2331|83791
2323|112776
3711|85834
63330|160135
2522|111473
2287|110150
2412|82387
2800|81400
3545|126652
88144|189010
3706|197319
3135|99511
102202|107249
4407|162514
2795|82312
2568|160069
3289|127440
2986|163916
2545|124468
2593|166940
9761|100493
5580|13398
2463|159520
17329|141791
2503|152556
2683|211332
8824|252415
2724|88155
2361|162149
2564|81945
2333|163427
3002|140531
2473|163730
2482|123670
3178|162662
3499|159679
2174|161168
3679|141542
4888|159046
2679|128498
2583|160363
4527|164203
2570|196785
4921|106101
3561|200835
2296|127566
3288|162965
3542|127447
2411|168657
2100|128967
2462|166672
2137|125603
12660|103400
91975|293230
4160|104206
192352|296486
18649|115782
6126|97657
98706|199782
94988|198899
97148|101339
3766|4089
3942|144103
15513|125744
2558|144151
4348|112185
2303|144331
4012|28364
2271|110028
2862|143513
2225|107121
2392|140418
2739|147693
2238|108919
2576|141165
2503|145603
2473|143217
6550|101183
5934|101797
3380|104518
2486|146638
2491|254723
2452|147016
2778|114343
3300|143525
2554|110207
2550|150170
2453|82202
2592|145842
2198|152205
3603|115130
2326|149898
2967|130181
2550|149933
3167|113165
2492|151932
2364|148534
2851|122759
2534|151899
2501|130648
3205|100148
2507|155996
2600|118562
4302|96813
17501|150414
4659|119444
2780|121626
4008|125956
2469|93303
2056|154813
2359|137799
3350|98161
3121|157861
2545|91336
2712|8539
2673|15024
3194|8494
1981|12023
2455|9262
2466|9319
2505|3371
2788|3212
2670|2986
2589|2993
2313|3067
2302|2766
2545|9650
2312|2888
2534|3103
2411|9454
4443|5035
2135|3232
2292|9752
2192|3147
2334|4418
2306|11475
2128|4971
2246|11379
2193|5680
3496|5655
4990|9617
5011|6474
2231|5286
2533|8896
2535|5635
3554|6528
6731|9890
2622|5648
2509|5503
2580|10394
2871|5516
4442|5247
2836|6138
2355|6126
2668|6699
17997|25013
3429|7249
2482|8933
2399|9528
3064|11901
3686|4814
5539|31902
2297|11376
2266|82644
2477|11366
2348|9103
2466|10359
2139|9156
3025|4188
2599|10111
3453|10000
2682|10262
3461|4386
2228|10335
2408|9935
2233|3010
2406|3545
2586|10679
2089|11394
2452|3744
2155|105834
2779|8974
2480|3529
2630|9929
3111|3782
3998|4849
2510|2939
2458|2849
3075|3633
2173|2530
2373|2647
2767|3681
15122|15549
2679|3542
3373|3744
15677|16517
3435|4150
3186|3766
2778|10546
4158|5457
2575|3162
3587|4839
2317|9832
2617|3140
2265|3166
2478|9561
2484|2989
2336|3026
2774|10128
2367|3019
2592|3614
2371|9790
2642|3625
3466|4269
4049|9712
2029|3673
2452|2940
3507|12011
2161|3941
2049|3209
2133|10620
2239|3751
2897|4101
2417|11652
3479|4640
2462|11422
2583|4824
2164|4461
2624|10771
5673|6369
2302|2849
2426|4816
2663|3976
2480|3636
2344|3987
13963|14667
2099|4566
2282|3228
1958|12624
3419|5193
2411|7813
2361|5379
3006|4356
2517|11416
2351|4924
2297|61557
2301|3440
2383|6033
2629|9085
2275|5669
2785|191794
10426|295856
4065|116435
2696|96617
10048|303471
3023|92708
8798|301733
3646|100188
11080|279273
2586|95999
10339|310584
2514|98677
4115|85108
10124|522489
2879|96111
9674|316098
4696|73567
3735|99754
2703|75091
2418|96274
3033|77431
2580|101489
9936|316847
2784|93113
2988|76151
2627|72566
2855|100786
3319|117297
3165|98209
3200|75049
2558|100972
2634|62647
3039|97681
3954|96800
4070|83117
2377|64375
3855|195386
2644|239003
4052|60659
3204|101611
2762|66075
3254|72437
2559|94171
2727|90116
2882|64881
2449|102795
2360|63750
3081|90219
4532|43310
2666|102341
2246|238841
2733|88578
2685|103330
4645|60928
4065|91236
3071|85380
2825|135779
2495|132960
8399|120234
2607|102419
27397|189021
11003|133685
111277|302150
103347|407608
40173|477054
3220|123349
2148|146639
2391|179169
2253|115634
2440|212072
2546|117282
2341|211292
2727|184353
2256|335836
2471|282547
2401|267937
2840|454879
2608|254425
2665|133601
4690|167685
37306|300582
2563|412597
3028|262292
11899|305930
13978|385990
2609|126613
3186|147138
3028|328095
2600|159333
2439|432533
3358|102597
2449|110898
2584|158788
2479|224078
3657|151490
39267|388896
2663|464659
2426|288241
2750|399615
2186|217181
7974|399636
89595|193032
9393|400772
4546|399885
2875|361252
2952|373611
3820|203023
2398|190371
5685|163311
2604|146554
2822|65650
2118|152701
2676|189391
10849|207857
9794|205495
2613|143707
13085|160538
2250|161980
2862|150399
2334|180845
2392|161503
55243|223653
2644|380094
5701|237484
3021|180427
2712|146958
3248|112542
2909|165201
6021|406326
5956|202821
6856|206405
3134|115878
4527|95490
2397|181657
2703|100315
15536|177143
3403|107602
2669|153129
2666|149827
2092|129792
43108|146663
2576|135214
3219|240996
3097|102197
27465|182562
2231|125323
5067|185087
98341|203279
3233|3920
4796|5920
3668|4505
101285|101894
5420|6602
2919|3239
2219|2733
2559|3008
2490|2967
2671|2892
2414|2910
2236|2488
2979|3284
2737|3203
2281|2623
2561|2879
2984|3327
2828|3120
2413|2736
2533|2843
2822|3230
50304|50947
3100|4075
3400|4056
58362|59518
38840|39864
5675|6748
44821|46151
7669|8350
6218|7171
3022|4273
200929|201919
97718|98486
2873|4344
3585|92070
48479|49856
1961|2641
4195|4996
29830|31266
6943|7761
5191|6236
3657|4572
100854|101707
6243|7360
2842|3636
16936|26703
3772|4545
2303|6743
1953|2826
2419|84628
2228|12513
3912|5205
2982|3843
2996|4010
2598|10965
4950|6110
3875|6612
2602|4022
4623|5355
3143|3844
15288|16558
7665|8356
2387|2747
14497|15043
2296|2723
2505|3085
14741|15943
4817|5729
2157|2753
2666|8451
2255|2863
3598|4201
2376|11849
2621|3388
2526|3022
2458|3565
2351|12173
2836|11982
2484|3726
2480|7298
2299|10315
2951|3851
3679|13415
1961|2692
2279|2855
2763|10497
2124|2707
2505|3168
2242|10504
2855|3517
2583|3355
2903|3435
2250|3548
14900|15770
2793|3641
3413|4070
2881|3749
13856|14783
2401|3551
2946|3732
2316|12553
2705|3552
2713|3765
3295|11793
2514|3498
2641|10816
2586|3842
3355|4824
2665|12402
2277|3197
2850|3812
2471|3458
2576|4762
3443|11747
3459|5288
2871|4062
2817|3901
3714|51079
2510|12453
2816|79374
2781|3891
5576|6523
2523|71469
2687|36637
2486|3627
2569|4144
2322|8047
4814|5952
3309|3834
2617|3041
4912|6118
2350|88096
2708|115066
2587|98089
5557|6489
2467|3396
2676|3786
2989|3419
2419|2867
13431|14073
2416|3054
2333|2874
2779|3355
2435|3064
15309|15837
2489|3028
2527|12225
2201|2923
2946|3580
2573|11965
2301|2931
2234|2898
2699|8603
2558|3187
2269|2981
2656|11243
2395|3012
2677|3328
2191|10334
2422|3094
3667|4912
2572|11809
2630|3162
2233|11841
2458|3164
2722|3409
2718|11200
2512|3084
2489|3336
2549|12794
2948|3661
2621|4768
2251|3005
2361|3095
15020|16190
2530|3611
2246|3072
2665|3213
2623|12116
2592|3284
2779|3622
2503|3360
2589|3766
2361|11762
2745|3468
2406|3141
3527|48856
3152|93288
2600|112858
2563|88703
3386|93521
2333|130914
6081|86808
6315|94495
93119|94177
3521|4496
30880|32056
4601|5853
4027|4984
2853|3962
2175|12635
2510|2875
2201|2593
13443|13810
2263|12080
2474|3211
2523|3092
2322|2915
2505|3197
13356|13778
2398|2948
2382|3042
2386|2944
4428|5012
15903|16817
4453|5892
2570|3135
2227|21505
3130|3912
2534|3103
2246|2787
13393|14517
2302|2975
2462|3113
3500|10031
3286|4336
2579|3187
3042|3793
2126|2885
2357|3186
2236|10811
2357|3271
13538|14517
3024|4110
2625|3463
2324|12288
2314|3164
2686|11927
3684|5001
2620|3329
2286|3300
3534|10968
2971|3708
4157|5816
2372|3047
2474|12328
3066|3816
2157|3046
3164|13994
2377|2821
5343|5632
15236|15730
17043|17899
2602|3218
2744|3146
14432|14828
2732|3693
2171|3041
2534|10247
2501|2835
3142|3480
2560|2998
2767|3159
2514|2842
2509|2921
2694|3288
2252|2499
2600|3101
3602|3954
2909|3598
2637|3602
3168|80505
2404|105322
2518|79694
3999|104240
2710|80130
2864|103976
3287|3814
2253|2681
2999|12020
2268|3003
2442|3016
2614|11155
2546|2962
2617|3663
2308|11802
2757|103486
2860|91362
4059|104254
3938|105098
2179|106150
2663|80914
16283|105343
2188|106832
2494|106591
2977|80484
2455|105342
3016|104404
2284|92414
3428|106329
4197|107263
2494|105929
2396|80988
2509|104046
1927|80742
14932|104979
2601|107463
2448|85940
2531|167159
2598|105945
3842|125368
2742|115174
2443|104820
2309|81871
2373|93120
2446|105017
2412|81950
2931|10343
2317|2594
4830|5226
3268|3733
2242|2663
2372|2874
2620|3799
3042|3540
2255|2691
2395|2766
2565|3775
2322|4134
2851|11880
4652|5800
2508|4987
2588|3526
2395|2951
2521|2954
15779|17724
3241|3777
4032|5124
15538|16626
2490|3254
2198|3212
2681|10078
3070|3685
2530|3273
2454|10033
2233|2963
2537|10393
2738|4363
2456|3825
2341|11220
2475|4545
2996|4263
2614|4352
2721|4258
15466|16764
2509|4173
2452|12911
3060|4522
2625|4981
2347|12647
2491|4211
2582|4221
2634|4404
2389|5212
15238|16968
2548|3277
2115|5066
3927|5442
3969|12501
2673|5593
2766|7759
2802|3860
61243|62205
2488|3342
2457|7370
2558|7837
3866|7109
2420|91089
2861|23813
7500|100264
8013|8856
2534|52790
2218|12032
4505|95970
5444|103980
5090|100427
3473|199033
6739|100746
4679|101405
5753|101541
104393|106238
77727|176803
2299|3135
2208|9827
2110|3460
2391|2897
2120|2738
14726|15582
2702|3414
3061|3661
3992|10729
2559|3285
2737|3523
3121|9084
2251|3217
2014|2558
2628|3129
2472|3099
16053|16800
5067|6199
46559|144996
4081|105980
5777|99073
4109|5309
7994|12066
3580|5978
100792|102101
6185|8670
91387|92888
3302|4547
3807|5570
10704|12411
6342|100039
4944|104387
3201|106426
3547|99756
62279|106264
3871|100043
2711|182249
4284|101403
10479|108866
8443|108148
4596|100735
4914|102711
90979|101327
46841|147664
8227|107350
94306|95984
6801|97892
3176|95455
4104|96833
3966|107163
3733|105825
1903|283268
2541|2871
3294|3787
2398|2872
3523|100551
2959|94532
2549|140836
2466|175055
2621|94649
2290|115492
3028|106780
1871|2315
2157|2629
2097|2541
2472|2844
2518|3254
15181|15776
2661|2925
2534|3105
2586|8903
2604|3081
2568|3575
2205|16262
2183|8775
2376|8931
2245|12527
2071|9374
2641|9628
2530|12568
2877|8792
2216|9730
2558|9486
2493|8761
2285|10620
2631|10165
2441|106614
2727|124094
1899|154964
3543|127998
3888|159984
3388|121312
4892|155031
2470|161447
2485|175280
2622|125371
3013|152161
2315|157657
2250|125494
3570|125793
5116|160992
2500|155547
2387|139130
2927|218526
2518|125259
2221|91320
3222|164127
2354|125454
3601|104591
3577|182138
3610|201403
5437|124751
4904|295590
12682|112271
2524|126714
3816|100984
2468|116434
2596|145215
2694|106318
2436|106320
2247|117874
2484|141843
3582|111781
4239|144516
2559|113912
2619|3031
2094|2503
2529|2817
4615|7924
2839|3138
2269|3145
2329|2819
2548|3161
2603|3120
2350|2786
2551|2867
2333|3202
2573|2886
3897|4278
21369|24416
2526|3073
2343|2774
2300|2774
2022|2573
13386|13805
3679|4443
2252|2954
13503|13876
2248|2687
2312|2828
14297|14824
2688|104991
13937|95055
2738|105369
4060|81090
3575|106096
3130|106084
2084|105936
4348|104603
15181|95393
2443|116057
2399|144095
2647|143274
2547|90095
2267|122090
2535|144154
2419|89001
2529|146779
2646|136371
3605|103155
2289|89397
2160|144759
2410|112662
2485|89183
3954|103250
4526|204749
2203|88808
2984|86910
2294|102893
2477|89690
2418|102789
1844|88772
4287|233467
2284|88864
2447|248818
2403|186863
2263|133911
2272|6253
2477|114610
14017|104898
2241|88899
2537|117044
2581|113380
2288|112747
14468|104842
2196|112570
2577|87761
2828|113341
2893|113178
2769|92720
2254|117642
2545|88415
2924|118306
3304|97713
3075|118995
2815|123870
2663|116870
3838|117202
2642|124149
2389|121934
5113|91486
2492|117869
2614|101815
2223|119541
2508|98020
2439|117858
